reportingrailroadcode,accidentnumber,date,time,accidenttype,hazmatreleasedcars,station,stateabbr,temperature,visibility_code,visibility,weathercondition,tracktype,equipmenttype,trainspeed,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,latitude,longitude
BNSF,PR0320115,2020-03-28,9:15 AM,Derailment,0,DENVER,CO,42.0,2,Day,Clear,Yard,Yard/switching,9,32212,0,62212,T205,39.782076000000004,-104.97395
BNSF,CA0316101,2016-03-05,1:45 AM,Derailment,0,FRESNO,CA,54.0,4,Dark,Rain,Yard,Yard/switching,6,113044,18025,131069,T202,36.702655999999998,-119.759856
UP,0517TC020,2017-05-26,11:10 AM,Derailment,0,WATERLOO,IA,64.0,2,Day,Cloudy,Yard,,0,0,38700,282392,T111,42.501393999999998,-92.322761
UP,0121RM033,2021-01-28,8:15 PM,Derailment,0,POCATELLO,ID,44.0,4,Dark,Clear,Yard,Yard/switching,10,1189,43661,44850,T202,42.861414000000003,-112.446752
NS,114275,2015-02-09,2:30 PM,Derailment,0,NEW PARIS,IN,34.0,2,Day,Cloudy,Industry,Freight Train,5,7400,5000,12400,T111,39.822890000000001,-84.821252999999999
UP,0817LK034,2017-08-27,1:16 AM,Derailment,0,NORTH LITTLE ROCK,AR,75.0,4,Dark,Cloudy,Yard,Freight Train,2,9732,3386,13118,T201,34.775444,-92.216566999999998
KRR,KRR532618D,2018-01-04,7:20 AM,Derailment,0,ASHDOWN,AR,20.0,1,Dawn,Clear,Yard,Freight Train,4,25000,7500,32500,T110,33.674961000000003,-94.121391000000003
UP,0117LA008,2017-01-06,1:42 PM,Derailment,0,SOUTH GATE,CA,55.0,2,Day,Clear,Industry,Freight Train,3,250,30000,30250,T113,33.956173999999997,-118.191371
UP,0718UT007,2018-07-06,2:25 PM,Derailment,0,POCATELLO,ID,90.0,2,Day,Clear,Yard,Yard/switching,7,150,11186,11336,T311,42.852849999999997,-112.436244
UP,0716LK005,2016-07-10,1:45 PM,Derailment,0,BRINKLEY,AR,95.0,2,Day,Clear,Industry,Spec. MoW Equip.,5,387,85069,85456,T110,34.880656000000002,-91.191372999999999
BNSF,CA0123104,2023-01-04,6:45 AM,Derailment,0,HANFORD,CA,52.0,1,Dawn,Rain,Industry,Freight Train,7,12500,6000,18500,T110,36.216054999999997,-119.64328999999999
UP,0620RM030,2020-06-21,6:30 AM,Derailment,0,POCATELLO,ID,62.0,1,Dawn,Cloudy,Yard,Yard/switching,4,38590,7690,46280,T309,42.843960000000003,-112.427291
BNSF,SW0319104,2019-03-05,5:43 AM,Derailment,0,WINSLOW,AZ,58.0,1,Dawn,Clear,Yard,Freight Train,5,22444,30000,52444,T307,35.031618000000002,-110.725292
BNSF,CA0124103,2024-01-04,8:42 PM,Derailment,0,CITY OF COMMERCE,CA,55.0,3,Dusk,Clear,Yard,Freight Train,6,4500,8089,12589,T110,33.992122999999999,-118.13739099999999
UP,0617RS041,2017-06-20,3:19 PM,Derailment,0,DELANO,CA,110.0,2,Day,Clear,Main,Freight Train,25,281001,396724,677725,T109,35.854962999999998,-119.26782900000001
KCS,20082802,2020-08-28,5:03 PM,Derailment,0,LAPLACE,LA,82.0,2,Day,Rain,Yard,Freight Train,5,57753,2551,139210,T202,30.071397999999999,-90.593883000000005
UP,1221RM034,2021-12-29,2:11 AM,Derailment,0,GRAND JUNCTION,CO,24.0,4,Dark,Snow,Yard,Freight Train,9,460690,125446,586136,T110,39.062725999999998,-108.555189
UP,0716LK016,2016-07-21,4:55 AM,Derailment,0,LITTLE ROCK,AR,85.0,4,Dark,Cloudy,Industry,Yard/switching,6,6082,3210,20292,T107,34.717824999999998,-92.237399999999994
UP,1021NC028,2021-10-18,10:30 AM,Derailment,0,OAKLAND,CA,51.0,2,Day,Clear,Yard,Freight Train,9,188421,162960,351381,T207,37.802452000000002,-122.302643
BNSF,CA0122107,2022-01-11,10:45 PM,Derailment,0,RANCHO CUCAMONGA,CA,63.0,4,Dark,Clear,Industry,Freight Train,5,800,47000,47800,T110,34.088427000000003,-117.553675
UP,1217LA023,2017-12-30,12:34 AM,Derailment,0,VAN NUYS,CA,50.0,4,Dark,Clear,Yard,Freight Train,9,318,666,90984,T102,34.211829000000002,-118.449372
IHB,2687,2021-06-25,1:32 PM,Other impacts,0,RIVERDALE,IL,73.0,2,Day,Rain,Yard,Yard/switching,0,20438,0,20438,T103,41.639760000000003,-87.654801000000006
UP,0716LA021,2016-07-27,6:30 PM,Derailment,0,BLOOMINGTON,CA,94.0,4,Dark,Clear,Yard,Light loco(s),3,49744,1000,50744,T314,34.068206000000004,-117.371112
UP,0516RS018,2016-05-21,6:49 AM,Derailment,0,OAKLAND,CA,52.0,1,Dawn,Cloudy,Yard,Freight Train,7,23994,4562,28556,T314,37.798144999999998,-122.295056
SERA,SERA202112,2021-11-12,3:15 PM,Derailment,0,CHINESE CAMP,CA,65.0,2,Day,Clear,Main,Freight Train,8,25000,20000,45000,T110,37.865673000000001,-120.47244600000001
EIRR,230315004,2023-03-15,3:00 AM,Raking collision,0,HEYBURN,ID,31.0,4,Dark,Clear,Main,Freight Train,10,65000,301449,366449,T101,42.547977000000003,-113.765754
UP,1023LA001,2023-10-01,10:15 AM,Derailment,0,LOS ANGELES,CA,57.0,2,Day,Cloudy,Yard,Single Car,0,533,0,149440,T202,34.078119999999998,-118.162882
KRR,KRR045116D,2016-08-05,8:50 PM,Derailment,0,FOREMAN,AR,88.0,4,Dark,Clear,Yard,Freight Train,4,21000,1000,22000,T108,33.725375999999997,-94.426399000000004
CSX,000143691,2015-03-24,11:40 AM,Derailment,0,OTTAWA,IL,35.0,2,Day,Cloudy,Yard,Freight Train,8,50459,64896,699862,T110,41.35436,-88.831208000000004
UP,0717LA014,2017-07-15,2:45 AM,Derailment,0,SANTA CLARITA,CA,78.0,4,Dark,Clear,Main,Freight Train,25,250,0,392250,T402,34.440637000000002,-118.29916799999999
CRL,CRL161393,2016-01-21,9:50 AM,Derailment,0,BLUE ISLAND,IL,28.0,2,Day,Clear,Yard,,0,0,28000,166250,T314,41.672232000000001,-87.668621000000002
CSX,000219678,2024-07-30,1:30 PM,Derailment,0,FITZGERALD,GA,90.0,2,Day,Clear,Yard,Freight Train,9,25518,6592,32110,T205,31.723527000000001,-83.271096999999997
BNSF,CA0823105,2023-08-03,5:50 PM,Derailment,0,BARSTOW,CA,99.0,3,Dusk,Clear,Yard,Light loco(s),3,40000,19970,59970,T319,34.899194999999999,-117.043419
UP,0715PC003,2015-07-19,9:36 AM,Derailment,0,POCATELLO,ID,72.0,2,Day,Clear,Yard,Freight Train,6,2388,21891,24279,T319,42.865496,-112.449303
EIRR,210127001,2021-01-27,1:00 AM,Derailment,0,HAZELTON,ID,31.0,4,Dark,Clear,Main,Freight Train,20,225000,100000,325000,T210,42.602800999999999,-114.014438
UP,0124NC017,2024-01-15,11:40 PM,Derailment,0,STOCKTON,CA,49.0,4,Dark,Clear,Yard,Freight Train,10,47358,43000,90358,T202,37.940793999999997,-121.273129
UP,1015LA025,2015-10-28,11:00 PM,Derailment,0,FONTANA,CA,60.0,4,Dark,Clear,Yard,Freight Train,4,48037,990,49027,T207,34.064822999999997,-117.514287
UP,1016RS018,2016-10-14,5:33 AM,Derailment,0,BENICIA,CA,66.0,4,Dark,Cloudy,Yard,Yard/switching,6,76983,56740,133723,T205,38.053203000000003,-122.127909
NJTR,202401013,2023-12-07,12:38 AM,Derailment,0,HAWTHORNE,NJ,31.0,4,Dark,Clear,Yard,Work train,3,68557,0,68557,T113,40.940367999999999,-74.154742999999996
RTDC,165238,2021-02-03,10:42 AM,Other impacts,0,DENVER,CO,60.0,2,Day,Clear,Main,EMU,48,0,11648,11648,T404,39.771844999999999,-104.901809
NOGC,OP041721,2021-04-17,6:00 PM,Derailment,0,GRETNA,LA,64.0,2,Day,Rain,Main,Freight Train,10,92000,35899,127899,T001,29.930429,-90.054216999999994
UP,0617LA015,2017-06-10,9:30 AM,Derailment,0,CARSON,CA,75.0,2,Day,Clear,Yard,Freight Train,7,59972,500,318004,T309,33.818466999999998,-118.23120299999999
BNSF,CA1223106,2023-12-11,7:15 PM,Derailment,0,MADERA,CA,30.0,3,Dusk,Clear,Industry,Freight Train,5,30616,42859,73475,T309,36.920445000000001,-119.971566
CSX,000188190,2020-01-31,9:56 AM,Derailment,0,WAYCROSS,GA,55.0,2,Day,Cloudy,Yard,Yard/switching,7,45499,26700,72199,T207,31.213524,-82.353588000000002
BNSF,CA1122113,2022-11-18,9:30 PM,Derailment,0,BARSTOW,CA,42.0,4,Dark,Clear,Yard,Yard/switching,5,35781,14000,49781,T207,34.901108999999998,-117.03989799999999
MRL,2017038,2017-03-17,5:50 AM,Derailment,0,KOOTENAI,ID,30.0,1,Dawn,Rain,Main,Freight Train,40,147000,330000,477000,T002,48.30292,-116.531065
UP,0519PN028,2019-05-26,10:45 AM,Derailment,0,PLUMMER,ID,55.0,2,Day,Clear,Industry,Work train,6,37241,11045,48286,T199,47.333488000000003,-116.881469
BRC,13567,2015-04-25,9:20 AM,Other impacts,0,BEDFORD PARK,IL,42.0,2,Day,Clear,Yard,Freight Train,5,51941,1155,53096,T305,41.762134000000003,-87.744172000000006
KRR,KRR786421,2021-05-27,11:30 PM,Derailment,0,FOREMAN,AR,75.0,4,Dark,Rain,Main,Freight Train,10,10732,8563,19295,T102,33.717173000000003,-94.377385000000004
BNSF,CA0823103,2023-08-02,11:05 AM,Derailment,0,FRESNO,CA,93.0,2,Day,Clear,Yard,Yard/switching,8,16210,42176,58386,T210,36.703502,-119.761278
BNSF,MT1216102,2016-12-05,10:51 PM,Derailment,0,WAGNER,MT,0.0,4,Dark,Clear,Main,Freight Train,8,2300,13500,15800,T207,48.364556,-108.018726
UP,0116LK015,2016-01-18,5:15 PM,Derailment,0,NORTH LITTLE ROCK,AR,40.0,2,Day,Clear,Yard,Light loco(s),5,18597,0,18597,T311,34.764605000000003,-92.255971000000002
UP,1023LA001,2023-10-01,10:15 AM,Derailment,0,LOS ANGELES,CA,57.0,2,Day,Cloudy,Yard,Freight Train,2,1770,147137,149440,T202,34.078119999999998,-118.162882
UP,0520RM011,2020-05-10,6:17 PM,Derailment,0,POCATELLO,ID,80.0,3,Dusk,Clear,Yard,Yard/switching,7,47695,9746,57441,T309,42.877088000000001,-112.464845
SLRG,SL111014D,2014-11-10,11:45 PM,Derailment,0,LA VETA,CO,33.0,4,Dark,Clear,Main,Freight Train,10,106879,8990,115869,T110,37.519379999999998,-105.14757
BNSF,CA1119108,2019-11-06,8:53 PM,Derailment,0,SAN DIEGO,CA,65.0,3,Dusk,Clear,Yard,Yard/switching,2,7421,8000,15421,T319,32.698338999999997,-117.150695
TRRA,23003,2023-01-20,5:25 AM,Derailment,0,VENICE,IL,33.0,1,Dawn,Clear,Yard,Yard/switching,4,0,73009,73009,T111,38.664270000000002,-90.159809999999993
UP,0718UT028,2018-07-25,8:45 PM,Derailment,0,POCATELLO,ID,70.0,4,Dark,Clear,Yard,Yard/switching,10,4131,40094,44225,T113,42.877837999999997,-112.463964
CSX,000173030,2017-11-22,9:00 AM,Derailment,0,BRUNSWICK,GA,70.0,2,Day,Clear,Yard,Yard/switching,7,15746,732,16478,T110,31.185265000000001,-81.504700999999997
NS,123091,2016-12-10,10:30 AM,Derailment,0,CORINTH,MS,35.0,2,Day,Clear,Yard,Freight Train,3,86133,12197,98330,T110,34.931005999999996,-88.502853000000002
BRC,13524,2015-02-17,9:10 AM,Other impacts,0,BEDFORD PARK,IL,-20.0,2,Day,Cloudy,Yard,Cut of cars,2,13541,0,13541,T305,41.769060000000003,-87.449129999999997
BRC,13575,2015-05-24,5:39 PM,Other impacts,0,BEDFORD PARK,IL,73.0,2,Day,Cloudy,Yard,Yard/switching,4,18679,20000,38679,T305,41.766598999999999,-87.768783999999997
UP,0716LK017,2016-07-21,2:58 PM,Derailment,0,FORREST CITY,AR,97.0,2,Day,Clear,Main,Freight Train,25,15297,135525,150822,T108,34.921557,-90.791263999999998
BNSF,CA0120105,2020-01-09,9:00 AM,Derailment,0,FRESNO,CA,41.0,2,Day,Rain,Yard,Yard/switching,10,19045,3000,24792,T210,36.698076999999998,-119.753242
UP,0116RS023,2016-01-23,9:19 AM,Derailment,0,TURLOCK,CA,56.0,2,Day,Cloudy,Industry,Freight Train,7,174220,3500,177720,T110,37.489012000000002,-120.90506499999999
LRPA,LRPA110321,2021-11-03,8:55 AM,Derailment,0,LITTLE ROCK,AR,50.0,2,Day,Clear,Yard,Yard/switching,3,0,12802,12802,T319,34.714312,-92.190734000000006
UP,1114RS024,2014-11-25,2:05 AM,Derailment,0,BELDEN,CA,35.0,4,Dark,Cloudy,Main,Freight Train,23,640049,85768,725817,T207,40.008231000000002,-121.188422
GWR,GWRC161476,2016-05-15,12:00 PM,Derailment,0,TIMNATH,CO,54.0,2,Day,Clear,Main,Freight Train,9,475542,70151,545693,T202,40.533090000000001,-104.96119299999999
NS,136146,2019-11-10,3:50 PM,Derailment,0,MONTICELLO,IL,45.0,2,Day,Clear,Industry,Freight Train,6,29163,3784,32947,T110,40.020784999999997,-88.577136999999993
UP,1123GL012,2023-11-18,1:58 PM,Derailment,0,COLUMBUS,NE,64.0,2,Day,Clear,Yard,Light loco(s),3,250,12706,12956,T319,41.426737000000003,-97.382071999999994
ATK,177212,2023-10-16,1:54 PM,Other (describe in narrative),0,ELIZABETH,NJ,65.0,2,Day,Clear,Main,,0,0,4431,16159,T404,40.681052000000001,-74.205567000000002
UP,1115LA004,2015-11-03,3:45 AM,Derailment,0,MIRA LOMA,CA,52.0,4,Dark,Cloudy,Yard,,0,0,8940,23930,T319,34.013576,-117.52215200000001
UP,0316DV004,2016-03-16,9:30 PM,Derailment,0,GRAND JUNCTION,CO,50.0,4,Dark,Clear,Yard,Yard/switching,6,17993,113520,131513,T319,39.067911000000002,-108.53372899999999
NS,136345,2019-11-27,11:35 AM,Derailment,0,GRANITE CITY,IL,45.0,2,Day,Clear,Main,Yard/switching,4,1200,14874,16074,T110,38.722763,-90.142583999999999
UP,0616DV018,2016-06-30,11:20 AM,Derailment,0,GRAND JUNCTION,CO,75.0,2,Day,Cloudy,Yard,Yard/switching,4,139,10650,10789,T319,39.064317000000003,-108.548822
UP,0520PR002,2020-05-04,11:10 PM,Derailment,0,CHICAGO HTS,IL,39.0,4,Dark,Cloudy,Yard,Freight Train,4,3129,17760,20889,T399,41.509239000000001,-87.618427999999994
NIRC,RII010,2015-02-23,8:38 PM,Derailment,0,BLUE ISLAND,IL,5.0,4,Dark,Cloudy,Yard,Yard/switching,6,1010,12551,13561,T399,41.655932999999997,-87.675995999999998
UP,0619GP044,2019-06-29,1:32 PM,Derailment,0,PUEBLO,CO,99.0,2,Day,Clear,Yard,Freight Train,5,21870,2430,24300,T110,38.271926000000001,-104.628231
CSX,000168660,2017-05-02,11:00 PM,Other impacts,0,INDIANAPOLIS,IN,54.0,4,Dark,Cloudy,Yard,Cut of cars,4,111923,0,178742,T305,39.759791,-86.327526000000006
BNSF,CH0821109,2021-08-23,8:28 PM,Derailment,0,GALESBURG,IL,88.0,3,Dusk,Clear,Yard,Yard/switching,3,800,17000,17800,T314,40.934685999999999,-90.412822000000006
BNSF,CH0215114,2015-02-27,7:57 PM,Derailment,0,CHICAGO,IL,5.0,3,Dusk,Cloudy,Yard,Freight Train,10,22934,250,23184,T314,41.816859999999998,-87.716758999999996
UP,0320PR008,2020-03-22,4:13 AM,Derailment,0,SOUTH HOLLAND,IL,27.0,1,Dawn,Cloudy,Yard,Freight Train,8,21309,9084,30393,T210,41.610649000000002,-87.611851999999999
BNSF,CH0115115,2015-01-15,7:00 PM,Derailment,0,CHICAGO,IL,20.0,3,Dusk,Clear,Yard,Light loco(s),4,28000,500,28500,T399,41.826664000000001,-87.716354999999993
IAIS,2015031,2015-03-12,2:50 AM,Derailment,0,SILVIS,IL,30.0,4,Dark,Clear,Yard,Yard/switching,9,1462,10272,11734,T314,41.515816000000001,-90.424988999999997
CSX,000164454,2016-11-18,3:20 AM,Derailment,0,EVANSVILLE,IN,58.0,4,Dark,Clear,Yard,Freight Train,6,60676,434,61110,T207,37.962372000000002,-87.609363000000002
GWR,GWRC182257,2018-09-30,7:12 PM,Derailment,0,WINDSOR,CO,60.0,4,Dark,Clear,Main,Freight Train,10,352000,101000,453000,T202,40.483080999999999,-104.909105
NS,113596,2014-12-28,12:30 AM,Derailment,0,BURNHAM,IL,32.0,4,Dark,Clear,Yard,Freight Train,6,500,15533,16033,T110,41.681038000000001,-87.564241999999993
UP,0623RM012,2023-06-13,11:30 AM,Derailment,0,GRAND JUNCTION,CO,70.0,2,Day,Clear,Yard,Freight Train,9,110987,87206,198193,T313,39.068009000000004,-108.532398
UP,0618DV024,2018-06-24,11:00 AM,Derailment,0,GRAND JUNCTION,CO,83.0,2,Day,Clear,Yard,Yard/switching,4,250,17360,17610,T110,39.060324999999999,-108.564567
BNSF,KS0919108,2019-09-18,8:10 AM,Derailment,0,LA JUNTA,CO,62.0,1,Dawn,Clear,Yard,Freight Train,7,16000,4000,20000,T202,37.988888000000003,-103.538211
UP,1214PR013,2014-12-11,9:23 PM,Derailment,0,NORTHLAKE,IL,35.0,4,Dark,Cloudy,Yard,Yard/switching,4,29729,4326,34055,T113,41.909292999999998,-87.915379999999999
CSS,CSS000015,2021-10-15,2:58 AM,Derailment,0,CHICAGO,IL,61.0,4,Dark,Clear,Yard,Freight Train,8,37200,25000,62200,T110,41.669691,-87.596135000000004
WC,1055859,2020-12-02,1:20 PM,Derailment,0,WEST CHICAGO,IL,45.0,2,Day,Clear,Yard,Yard/switching,8,7000,0,23120,T210,41.908926000000001,-88.229766999999995
CRSH,146792,2023-09-16,10:08 AM,Derailment,0,NEWARK,NJ,76.0,2,Day,Clear,Main,,0,0,343482,505666,T319,40.706780000000002,-74.149665999999996
MET,8M2015,2015-02-27,4:00 AM,Derailment,0,MODESTO,CA,40.0,4,Dark,Clear,Yard,Yard/switching,6,12442,16123,28565,T314,37.509070999999999,-120.987632
SCAX,021015,2015-02-10,4:40 PM,Derailment,0,LOS ANGELES,CA,75.0,2,Day,Clear,Yard,Commuter Train - Pulling,12,400000,500000,900000,T314,34.054479000000001,-118.234976
BNSF,CH0115114,2015-01-12,5:00 PM,Derailment,0,CHICAGO,IL,32.0,3,Dusk,Clear,Yard,Light loco(s),4,61684,0,61684,T201,41.823,-87.713999999999999
GRW,06,2022-03-09,2:00 AM,Derailment,0,GARY,IN,30.0,4,Dark,Cloudy,Industry,Yard/switching,4,582,11959,12541,T110,41.624825000000001,-87.330157999999997
BNSF,PR1021118,2021-10-26,8:21 PM,Derailment,0,DENVER,CO,45.0,3,Dusk,Clear,Yard,Yard/switching,4,66184,790,66974,T206,39.768828999999997,-104.99142999999999
UP,0415DV007,2015-04-12,11:15 PM,Derailment,0,COLORADO SPGS,CO,35.0,4,Dark,Clear,Main,,0,0,548332,731224,T299,38.821477999999999,-104.830133
UP,1114DV014,2014-11-13,5:25 AM,Derailment,0,ELBERT,CO,-10.0,4,Dark,Cloudy,Main,Freight Train,10,47136,108763,155899,T202,39.334752000000002,-103.841167
BNSF,PR1216115,2016-12-24,2:50 AM,Derailment,0,DENVER,CO,38.0,4,Dark,Clear,Yard,Yard/switching,5,13412,5500,18912,T110,39.768509999999999,-104.99047
SJVR,SJV900316R,2016-02-26,2:00 PM,Derailment,0,BAKERSFIELD,CA,79.0,2,Day,Clear,Yard,Freight Train,2,21442,6000,27442,T314,35.370243000000002,-119.031887
BNSF,PR1219106,2019-12-12,7:30 PM,Derailment,0,DENVER,CO,24.0,3,Dusk,Cloudy,Yard,Yard/switching,4,4509,9300,13809,T319,39.783372999999997,-104.99771800000001
CW,14072020,2020-07-16,7:30 PM,Derailment,0,PUEBLO,CO,95.0,3,Dusk,Clear,Yard,Yard/switching,4,11093,7185,18278,T110,38.221387999999997,-104.60722199999999
UP,0916DV015,2016-09-28,11:45 PM,Derailment,0,SOMERSET,CO,45.0,4,Dark,Clear,Industry,Freight Train,1,52637,1500,54137,T099,38.929468999999997,-107.44877
CSS,CSS000014,2021-09-17,2:18 AM,Derailment,0,CHICAGO,IL,66.0,4,Dark,Clear,Yard,Freight Train,8,2430,17369,19799,T311,41.672531999999997,-87.598768000000007
BNSF,CH0115122,2015-01-23,10:30 AM,Derailment,0,EOLA,IL,25.0,2,Day,Cloudy,Yard,Freight Train,8,23277,29000,52277,T110,41.770904000000002,-88.270608999999993
UP,0721PR014,2021-07-28,3:31 PM,Derailment,0,BERKELEY,IL,91.0,2,Day,Clear,Yard,Work train,10,5282,38265,43547,T314,41.896557999999999,-87.913213999999996
BNSF,CH0220105,2020-02-08,8:09 AM,Derailment,0,SESSER,IL,32.0,2,Day,Cloudy,Main,Freight Train,43,947729,806279,1754008,T001,38.051994000000001,-89.043621999999999
BNSF,PR0720106,2020-07-16,12:30 PM,Derailment,0,GOLDEN,CO,84.0,2,Day,Cloudy,Yard,Freight Train,9,4000,10476,14476,T108,39.766154,-105.20770899999999
CSX,000195583,2021-02-08,4:59 AM,Derailment,0,WALBRIDGE,OH,16.0,1,Dawn,Cloudy,Yard,Cut of cars,0,2612,0,21922,T208,41.558352999999997,-83.489007000000001
NS,122670,2016-11-05,8:55 AM,Derailment,0,DAYTON,IN,43.0,2,Day,Clear,Yard,Yard/switching,10,5567,5289,10856,T207,40.373862000000003,-86.809256000000005
NS,114884,2015-03-18,1:50 PM,Derailment,0,WHITING,IL,43.0,2,Day,Clear,Yard,Freight Train,6,864,49782,50646,T210,41.694381,-87.564355000000006
RTDC,090619,2019-09-06,12:52 PM,Other impacts,0,THORNTON,CO,78.0,2,Day,Cloudy,Main,EMU,16,26829,3414,30243,T404,39.926580000000001,-104.96487
NS,137015,2020-02-01,12:40 PM,Other (describe in narrative),0,DECATUR,IL,35.0,2,Day,Clear,Yard,Yard/switching,10,26095,3592,29687,T399,39.859335999999999,-88.894983999999994
UP,1015LA018,2015-10-23,12:08 AM,Derailment,0,LOS ANGELES,CA,65.0,4,Dark,Clear,Yard,Light loco(s),2,108812,16450,125262,T206,34.062936999999998,-118.219258
DSNG,1717,2017-06-17,5:12 PM,Side collision,0,DURANGO,CO,94.0,2,Day,Clear,Main,Passenger Train - Pulling,12,27000,1000,28000,T111,37.274999999999999,-107.8794
NICD,N1500008,2015-02-06,7:30 PM,Other (describe in narrative),0,CHICAGO,IL,24.0,4,Dark,Clear,Main,Commuter Train - Pulling,45,15192,0,23035,T404,41.772109999999998,-87.592459000000005
SLRG,SL171212A,2017-12-12,1:10 AM,Derailment,0,LA VETA,CO,30.0,4,Dark,Clear,Main,Freight Train,10,22169,39213,61382,T110,37.521816000000001,-105.081813
UP,1023GP010,2023-10-09,4:58 PM,Derailment,0,COLORADO SPRINGS,CO,70.0,2,Day,Clear,Yard,Freight Train,6,298661,147739,527218,T399,38.794896999999999,-104.78121
NSWS,110315JOB3,2015-11-03,3:45 AM,Derailment,0,MIRA LOMA,CA,68.0,4,Dark,Clear,Yard,Yard/switching,5,14990,0,23930,T319,34.014221999999997,-117.51818
TRC,22515,2015-02-25,9:50 AM,Derailment,0,TRONA,CA,65.0,2,Day,Clear,Industry,Yard/switching,7,33276,13000,46276,T110,35.765270999999998,-117.378399
SLRG,SL180404A,2018-04-04,11:21 PM,Derailment,0,FORT GARLAND,CO,41.0,4,Dark,Clear,Main,Freight Train,20,286543,25000,311543,T299,37.472442999999998,-105.339856
NJTR,202401040,2023-12-26,3:45 AM,Derailment,0,KEARNY,NJ,38.0,4,Dark,Clear,Yard,Light loco(s),3,45712,0,45712,T113,40.744050000000001,-74.101966000000004
RTDC,56194,2017-10-28,4:46 AM,Other impacts,0,AURORA,CO,37.0,4,Dark,Clear,Siding,EMU,5,15017,983,16000,T403,39.761063999999998,-104.81553
UP,0815RS017,2015-08-13,9:47 PM,Derailment,0,REDWOOD CITY,CA,68.0,4,Dark,Clear,Industry,Freight Train,10,278,10654,10932,T110,37.491540999999998,-122.21355699999999
BNSF,SW1119110,2019-11-30,8:59 AM,Derailment,0,GALLUP,NM,14.0,1,Dawn,Clear,Yard,Freight Train,4,112000,14000,126000,T202,35.525747000000003,-108.752594
KJRY,KJRY200405,2020-04-05,11:58 AM,Derailment,0,BARTONVILLE,IL,56.0,2,Day,Clear,Main,,0,0,10847,10847,T101,40.594855000000003,-89.671921999999995
NJTR,201811525,2018-11-12,4:36 AM,Other (describe in narrative),0,FAR HILLS,NJ,33.0,4,Dark,Clear,Main,EMU,50,14832,0,14832,T404,40.688467000000003,-74.642756000000006
NIRC,MEI013,2015-02-06,7:30 PM,Other (describe in narrative),0,CHICAGO,IL,24.0,4,Dark,Clear,Main,,0,0,7843,23035,T404,41.772109999999998,-87.592459000000005
UP,1220ME019,2020-12-29,8:21 AM,Derailment,0,DENVER,CO,24.0,2,Day,Cloudy,Yard,Light loco(s),5,14343,3292,17635,T314,39.785117,-104.99880899999999
BNSF,CA0615104,2015-06-09,2:46 PM,Derailment,0,SAN BERNARDINO,CA,85.0,2,Day,Clear,Yard,Freight Train,5,40483,31000,71483,T102,34.098627,-117.32609100000001
BNSF,KS1219114,2019-12-23,3:50 PM,Derailment,0,TRINCHERA,CO,58.0,2,Day,Clear,Main,Freight Train,34,57600,0,57600,T102,37.013551999999997,-103.917734
UP,0119GP035,2019-01-17,1:10 PM,Derailment,0,GRAND ISLAND,NE,36.0,2,Day,Cloudy,Yard,Freight Train,6,40639,79390,120029,T403,40.933340999999999,-98.322844000000003
UP,0121MA037,2021-01-30,3:30 AM,Derailment,0,DUPO,IL,34.0,4,Dark,Cloudy,Yard,Freight Train,10,231327,11400,242727,T309,38.504156000000002,-90.218331000000006
BNSF,PR0620106,2020-06-13,11:30 PM,Derailment,0,DENVER,CO,60.0,4,Dark,Clear,Yard,Freight Train,1,34179,30000,64179,T111,39.766455999999998,-104.992441
UP,0619RM030,2019-06-24,6:31 AM,Derailment,0,CRAIG,CO,46.0,1,Dawn,Cloudy,Industry,Freight Train,13,398394,21936,420330,T207,40.497439,-107.56963399999999
UP,0721PR003,2021-07-08,11:59 AM,Derailment,0,DOLTON,IL,66.0,2,Day,Cloudy,Yard,Freight Train,2,34401,22880,57281,T205,41.630513000000001,-87.612239000000002
NJTR,201808407,2018-08-13,8:51 PM,Derailment,0,BOUND BROOK,NJ,74.0,4,Dark,Cloudy,Yard,Light loco(s),3,19607,4199,23806,T110,0.0,0.0
NS,137505,2020-03-16,11:25 PM,Derailment,0,NEW HAVEN,IN,39.0,4,Dark,Cloudy,Yard,Freight Train,8,16649,12678,29327,T110,41.074437000000003,-85.057631999999998
BNSF,PR0222114,2022-02-18,4:35 AM,Derailment,0,DENVER,CO,15.0,1,Dawn,Snow,Yard,Yard/switching,3,21002,9200,30202,T113,39.774799000000002,-104.98213199999999
UP,0520PR020,2020-05-29,12:30 PM,Derailment,0,NORTHLAKE,IL,73.0,2,Day,Clear,Industry,Yard/switching,4,11885,2513,14398,T110,41.909367000000003,-87.914698999999999
ATK,169362,2021-12-17,4:00 PM,Derailment,0,NEW YORK,NY,58.0,3,Dusk,Clear,Yard,,0,0,76000,89881,T110,40.745696000000002,-73.939412000000004
SLRG,SL200502A,2020-05-02,2:40 AM,Derailment,0,LA VETA,CO,53.0,4,Dark,Clear,Main,Freight Train,8,6268,24957,31225,T110,37.521621000000003,-105.081328
