reportingrailroadcode,accidentnumber,date,time,accidenttype,hazmatreleasedcars,station,stateabbr,temperature,visibility_code,visibility,weathercondition,tracktype,equipmenttype,trainspeed,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,latitude,longitude,prior_temp,actual_temp,following_temp
UP,0315DV021,2015-03-23,8:45 PM,Derailment,0,LA SALLE,CO,48,4,Dark,Clear,Siding,Freight Train,17,44903,82430,127333,E40C,40.355888,-104.697861,51.6,52.9,51.6
BNSF,PR0915112,2015-09-23,5:10 PM,Raking collision,0,DENVER,CO,85,2,Day,Clear,Yard,Yard/switching,5,14497,250,16947,H306,39.775888,-104.980917,67.1,66.6,66.6
CSX,000159507,2016-05-03,12:50 PM,Hwy-rail crossing,0,PLANT CITY,FL,85,2,Day,Clear,Main,,0,0,146,15212,M302,28.020007,-82.095781,81.1,81.1,71.5
IC,972271,2018-09-09,12:53 AM,Obstruction,0,LA CLEDE,IL,74,4,Dark,Cloudy,Main,,0,0,336,35525,M402,38.87942,-88.714775,66.3,62.7,67.7
CDOT,172570,2022-10-30,8:03 AM,Obstruction,0,NEW HAVEN,CT,42,2,Day,Clear,Yard,Light loco(s),5,16716,82789,184982,H099,41.295285,-72.928377,47,46.3,56.1
MNCW,79075,2023-02-12,9:35 PM,Derailment,0,STAMFORD,CT,35,4,Dark,Clear,Yard,Yard/switching,4,12969,11371,24340,H702,41.049304,-73.533316,38.3,36.7,45.8
UP,0823GP052,2023-08-21,12:00 PM,Other impacts,0,DENVER,CO,91,2,Day,Clear,Yard,Single Car,0,30878,0,30878,H312,39.781064,-104.997859,75.5,82.3,82.1
LI,68541,2018-09-28,6:56 PM,Other (describe in narrative),0,WYANDANCH,NY,61,2,Day,Clear,Main,EMU,80,12791,0,12791,M502,40.756054,-73.352531,66.6,60.6,63
WC,1088770,2021-11-22,5:26 PM,Derailment,0,GARY,IN,31,4,Dark,Cloudy,Yard,Yard/switching,4,23027,5503,36830,M411,41.629507,-87.406351,41.4,28.8,31.3
BNSF,PR0617109,2017-06-14,11:15 AM,Derailment,0,GRAND VALLEY,CO,76,2,Day,Clear,Yard,Freight Train,10,14543,3250,17793,H303,39.465589,-108.035662,60.6,66.3,70.6
IHB,2774,2022-08-15,2:24 AM,Side collision,0,EAST CHICAGO,IN,72,4,Dark,Clear,Main,Freight Train,0,54505,0,58023,H221,41.651286,-87.452489,69.8,70.8,71.4
BNSF,PR0915112,2015-09-23,5:10 PM,Raking collision,0,DENVER,CO,85,2,Day,Clear,Yard,Light loco(s),5,2200,0,16947,H306,39.775888,-104.980917,67.1,66.6,66.6
BNSF,KS0221107,2021-02-20,2:40 PM,Derailment,0,KANSAS CITY,KS,38,2,Day,Clear,Yard,Yard/switching,8,9049,2500,11549,H312,39.083146,-94.680318,21.8,31,37.9
UP,0518DV021,2018-05-27,4:00 AM,Derailment,0,DENVER,CO,73,4,Dark,Clear,Yard,Light loco(s),0,55375,0,215748,H524,39.793133,-104.998014,74.5,72,58.7
FEC,D73123116,2016-12-31,3:23 AM,Obstruction,0,DELRAY BEACH,FL,70,4,Dark,Clear,Main,Freight Train,52,3673,15564,19237,M402,26.439439,-80.073854,62,65.5,75.7
BNSF,CH1118204,2018-11-28,5:28 AM,Hwy-rail crossing,0,SMITHSHIRE,IL,8,1,Dawn,Clear,Main,Freight Train,64,10000,15000,25000,M308,40.803635,-90.74992,15.6,19.6,28.5
IC,887424,2016-05-05,2:00 AM,Side collision,0,HARAHAN,LA,62,4,Dark,Clear,Yard,Cut of cars,0,34876,0,82965,H306,29.971744,-90.185961,70,72,70.2
RTDC,37517,2017-02-14,3:37 AM,Hwy-rail crossing,0,AURORA,CO,20,4,Dark,Clear,Main,EMU,69,600000,5000,605000,M309,39.759678,-104.810126,37.2,34.9,43.3
CSX,000199606,2021-08-20,6:42 PM,Side collision,0,INDIANAPOLIS,IN,80,3,Dusk,Clear,Yard,Yard/switching,0,72282,48,73586,H999,39.759791,-86.327526,77.1,76.6,78.2
NS,146552,2022-09-21,1:00 PM,Derailment,0,LAFAYETTE,IN,82,2,Day,Clear,Yard,Yard/switching,4,46931,82079,129010,H524,40.408934,-86.898424,74,79.1,61.1
BNSF,PR0624110,2024-06-28,11:03 AM,Derailment,0,DENVER,CO,85,2,Day,Clear,Yard,Freight Train,4,13984,8549,22533,H307,39.755735,-105.003186,76.3,78.1,69
MNCW,76787,2022-03-21,2:40 AM,Other impacts,0,NEW HAVEN,CT,44,4,Dark,Clear,Yard,Commuter Train - Pulling,5,18272,0,18272,E78L,41.297561,-72.924814,52.9,52.2,48.6
WC,1108377,2022-07-14,7:35 AM,Derailment,0,GARY,IN,75,2,Day,Clear,Yard,Yard/switching,3,28200,1813,30013,E30C,41.628559,-87.412004,71.4,69.9,67
NS,140153,2021-01-03,2:21 AM,Other impacts,0,ELKHART,IN,25,4,Dark,Snow,Yard,Single Car,1,1000,11714,13514,M411,41.67736,-85.978495,32.4,33.1,30.4
CSX,000201357,2021-11-16,1:31 PM,Derailment,0,INDIANAPOLIS,IN,54,2,Day,Clear,Yard,Yard/switching,4,18151,0,61691,H305,39.759791,-86.327526,33.7,43.3,59
NS,140426,2021-01-31,12:30 AM,Derailment,0,LEESBURG,IN,27,4,Dark,Snow,Main,Freight Train,23,1500,50855,52355,E61C,41.333007,-85.844482,28.5,29.7,27.4
BNSF,PR0916116,2016-09-30,1:00 PM,Derailment,0,DENVER,CO,73,2,Day,Clear,Yard,Freight Train,8,3253,26000,29253,M401,39.771806,-104.989171,66,62.8,62.8
CSX,000204646,2022-04-30,1:00 AM,Side collision,0,INDIANAPOLIS,IN,57,4,Dark,Cloudy,Yard,Freight Train,8,170529,26127,475231,H307,39.759798,-86.327516,59.8,64.1,60.5
IC,937377,2017-09-28,9:50 PM,Side collision,0,CONVENT,LA,80,4,Dark,Clear,Industry,Freight Train,0,129200,0,138206,H307,30.050242,-90.830515,80.1,80.9,80.6
BNSF,PR0118109,2018-01-15,3:51 PM,Derailment,0,DENVER,CO,25,2,Day,Cloudy,Yard,Yard/switching,5,37439,5000,42439,T211,39.775503,-104.983475,36,17.1,16.9
UP,0724GC001,2024-07-02,4:23 AM,Other impacts,0,LOTTIE,LA,76,1,Dawn,Clear,Yard,Single Car,4,104974,0,105059,M411,30.526986,-91.554019,83.7,86.1,85.9
FEC,D58091816,2016-09-18,5:12 PM,Derailment,0,MIAMI SPRINGS,FL,89,2,Day,Clear,Yard,Yard/switching,6,24589,15533,40122,H702,25.830683,-80.309313,84.8,84.3,83.3
ATK,165285,2020-09-02,4:44 PM,Obstruction,0,BERLIN,CT,85,2,Day,Clear,Main,Passenger Train - Pulling,95,16000,0,16000,M404,41.609531,-72.766654,68.6,68.6,76.8
MBTA,19139,2019-06-26,3:51 PM,Hwy-rail crossing,0,CHELSEA,MA,84,2,Day,Clear,Main,Passenger Train - Pushing,31,45389,11700,57089,M304,42.397822,-71.04483,67.9,68.4,65.6
BNSF,PR1215108,2015-12-08,7:20 PM,Side collision,0,PUEBLO,CO,48,3,Dusk,Clear,Yard,Single Car,2,500,0,17500,H018,38.272312,-104.624984,37.7,50.1,46.1
BNSF,PR1023108,2023-10-15,4:24 PM,Derailment,0,PUEBLO,CO,62,2,Day,Clear,Main,Freight Train,32,2353722,10400000,12753722,M505,38.389038,-104.619159,41.8,48.9,53.9
BNSF,PR0815106,2015-08-10,12:50 AM,Derailment,0,FOUNTAIN,CO,68,4,Dark,Rain,Main,Freight Train,40,1751,2138987,2140738,E65C,38.536808,-104.639314,71.7,66.7,67.4
NS,139026,2020-08-31,5:40 PM,Derailment,0,ELKHART,IN,76,3,Dusk,Clear,Yard,Cut of cars,0,250,0,635196,H504,41.67736,-85.978495,65.1,69.3,72.3
UP,0315DV020,2015-03-16,1:00 AM,Derailment,0,LARKSPUR,CO,45,4,Dark,Clear,Main,,0,0,66720,68688,H305,39.189538,-104.856238,53,57.1,39.5
CSX,000142138,2015-02-26,11:46 PM,Other impacts,0,AVON,IN,5,4,Dark,Clear,Yard,Single Car,8,12280,0,13874,E09C,39.759222,-86.353899,24.8,17.9,9.7
BNSF,PR0316103,2016-03-09,4:00 PM,Raking collision,0,PUEBLO,CO,55,2,Day,Clear,Yard,Cut of cars,0,800,0,170247,H307,38.281566,-104.634381,43.3,46,48.4
UP,0319GL002,2019-03-02,3:36 AM,Derailment,0,HIGHLAND PARK,IL,27,4,Dark,Cloudy,Main,Freight Train,36,26952,66230,93182,E53C,42.185724,-87.825662,27.8,29.1,18.5
FEC,X21081218,2018-08-12,9:30 AM,Hwy-rail crossing,0,HOLLY HILL,FL,92,2,Day,Clear,Main,Maint./inspect Car,10,15000,0,15000,M399,29.244767,-81.044232,81.8,79.5,79.4
CSX,000164483,2016-11-18,3:00 PM,Derailment,0,BROOKSVILLE,FL,80,2,Day,Clear,Industry,Freight Train,0,108276,0,108276,M501,28.58463,-82.419477,58.3,60.8,62.7
BNSF,RD0118108,2018-01-08,8:30 PM,Derailment,0,TULSA,OK,37,3,Dusk,Clear,Yard,Yard/switching,6,25234,139886,165120,T219,36.180509,-95.914389,41.3,40.4,38.5
NS,146241,2022-08-19,6:30 PM,Hwy-rail crossing,0,GARY,IN,72,3,Dusk,Clear,Main,Freight Train,30,438,14000,14438,M303,41.624851,-87.394034,69.8,73,69.9
CSX,000208892,2022-12-17,12:00 AM,Side collision,0,INDIANAPOLIS,IN,32,4,Dark,Cloudy,Yard,Light loco(s),4,2266,0,21021,H307,39.759798,-86.327516,32.8,28.7,23.9
CSX,000204335,2022-04-18,9:42 AM,Derailment,0,GARY,IN,36,2,Day,Clear,Yard,Yard/switching,2,23383,0,23483,H514,41.629592,-87.406329,36.2,35.9,40.2
UP,0619RM028,2019-06-22,12:31 AM,Fire/violent rupture,0,DE BEQUE,CO,49,4,Dark,Rain,Main,,0,0,0,53000,E73L,39.332519,-108.209268,56.8,55.3,56.7
BNSF,PR0216109,2016-02-09,2:55 AM,Derailment,0,PUEBLO,CO,18,4,Dark,Clear,Yard,Yard/switching,6,16487,0,16487,H507,38.277246,-104.631522,33.9,37.3,51.4
UP,0615DV020,2015-06-12,12:02 PM,Fire/violent rupture,0,STEAMBOAT SPGS,CO,50,2,Day,Clear,Main,Freight Train,30,33893,0,33893,E79L,40.49278,-106.951393,54.3,56.6,60
ATK,135645,2014-12-17,1:12 PM,Other (describe in narrative),0,BRIDGEPORT,CT,53,2,Day,Clear,Main,Passenger Train - Pulling,30,20000,0,21200,E78L,41.184694,-73.152251,38.9,46.1,40.1
NS,117807,2015-10-16,1:15 AM,Derailment,0,SLOAN,NY,43,4,Dark,Clear,Yard,Freight Train,4,14500,750,15250,H702,42.890001,-78.780743,50.8,47.9,38.7
CSX,000207564,2022-09-30,9:20 PM,Side collision,0,OAKTOWN,IN,53,4,Dark,Clear,Industry,Freight Train,5,5481,0,26308,H702,38.871733,-87.439665,53.6,55.4,58.4
UP,0215DV014,2015-02-23,3:30 PM,Derailment,0,ENGLEWOOD,CO,15,2,Day,Cloudy,Industry,Freight Train,10,1360,190951,192311,M501,39.635419,-105.007345,10.1,12.1,25.2
CSX,000205422,2022-06-07,5:00 AM,Other impacts,0,LOUISVILLE,KY,68,1,Dawn,Clear,Yard,Cut of cars,0,17930,0,17930,E39C,38.16074,-85.749136,73.8,74.5,77.3
NS,146174,2022-08-14,8:40 AM,Derailment,0,LYDICK,IN,72,2,Day,Clear,Main,Freight Train,25,12431,744,13175,M202,41.691317,-86.372173,66.7,66.9,70.9
BNSF,PR0824105,2024-08-18,10:31 PM,Derailment,0,DENVER,CO,72,4,Dark,Clear,Yard,Freight Train,5,13600,5862,19462,H307,39.764067,-104.992905,81.1,77.9,74.1
MNCW,83164,2024-08-02,12:48 AM,Other (describe in narrative),0,NEW HAVEN,CT,77,4,Dark,Clear,Yard,EMU,10,58030,21600,79630,H607,41.294764,-72.928366,82,81.9,81.4
UP,0719GP024,2019-07-21,12:00 PM,Other impacts,0,DENVER,CO,78,2,Day,Clear,Yard,Single Car,0,34989,0,34989,H318,39.786038,-104.998437,75,71.3,69.8
BNSF,PR0917106,2017-09-12,3:36 AM,Derailment,0,DENVER,CO,65,4,Dark,Clear,Yard,Yard/switching,5,12187,300,12487,H312,39.768807,-104.99155,71.8,72.7,74
NS,146150,2022-08-12,9:50 AM,Other impacts,0,NEW HAVEN,IN,76,2,Day,Clear,Yard,Yard/switching,5,14200,1285,15485,H312,41.07412,-85.043589,68.1,64.7,62.1
UP,0819HL003,2019-08-01,4:24 PM,Other (describe in narrative),0,ONAGA,KS,83,2,Day,Cloudy,Main,Freight Train,24,159,694257,694516,M202,39.558661,-96.278638,78.6,76.8,74.3
NS,146122,2022-08-08,7:28 AM,Derailment,0,LOUISVILLE,KY,75,1,Dawn,Clear,Main,Freight Train,3,53587,103823,157410,H503,38.252187,-85.802588,80.4,82.8,83.1
BNSF,SF0616117,2016-06-17,1:00 PM,Derailment,0,TULSA,OK,98,2,Day,Clear,Yard,Yard/switching,4,7919,2800,10719,H507,36.12266,-96.012542,87.8,88.8,83.8
BNSF,PR0222108,2022-02-12,7:22 AM,Derailment,0,DENVER,CO,16,1,Dawn,Cloudy,Yard,Freight Train,4,170343,148350,318693,H505,39.762362,-104.996187,31.8,25.1,38.3
NS,152240,2023-02-07,4:00 PM,Hwy-rail crossing,0,OSCEOLA,IN,48,3,Dusk,Cloudy,Main,Freight Train,56,500,25822,26322,M303,41.662822,-86.070673,33,42.8,34.6
CSX,000140278,2015-01-19,9:20 AM,Side collision,0,NEW ORLEANS,LA,66,2,Day,Clear,Yard,Yard/switching,4,14035,942,15440,H399,30.006007,-90.01937,53.3,53,57.8
BNSF,RD1117118,2017-11-14,6:15 AM,Other impacts,0,SEWARD,OK,55,1,Dawn,Clear,Main,Freight Train,28,16611,0,16611,E33C,35.811343,-97.473136,36.7,41.9,45.7
UP,0518DV002,2018-05-02,6:06 PM,Hwy-rail crossing,0,LA SALLE,CO,50,3,Dusk,Rain,Main,Freight Train,59,32345,33,32378,M303,40.301375,-104.753965,51.3,46.8,46.3
MNCW,2019156,2019-10-14,10:45 AM,Rear end collision,0,NORWALK,CT,60,2,Day,Clear,Main,Spec. MoW Equip.,10,52,0,21084,H607,41.133485,-73.42511,56.7,59.5,52.6
BNSF,PR0416106,2016-04-22,8:45 PM,Derailment,0,PUEBLO,CO,65,3,Dusk,Clear,Yard,Yard/switching,2,15620,12500,28120,H504,38.268141,-104.620571,55.7,60.9,63.9
MNCW,82805,2024-06-23,2:45 PM,Obstruction,0,NEW HAVEN,CT,85,2,Day,Cloudy,Main,Spec. MoW Equip.,0,20155,0,31155,H997,41.288308,-72.939352,77,78.3,76.1
BNSF,KS0323119,2023-03-26,5:40 AM,Derailment,0,LA JUNTA,CO,16,1,Dawn,Clear,Yard,Freight Train,2,16382,8000,24382,H607,37.988555,-103.551465,38.1,31.7,30.6
CSX,000190739,2020-06-11,1:20 AM,Derailment,0,WILMINGTON,DE,80,4,Dark,Rain,Yard,Yard/switching,4,35174,1000,36174,H704,39.759472,-75.560376,78.6,76,75.9
NS,114133,2015-02-02,3:55 AM,Other impacts,0,NEW HAVEN,IN,14,4,Dark,Snow,Yard,Yard/switching,4,45670,0,45670,H318,41.074135,-85.038857,29.7,14.3,18.3
NS,146364,2022-08-30,5:45 PM,Other impacts,0,SCHNEIDER,IN,86,3,Dusk,Clear,Main,Spec. MoW Equip.,3,0,0,32000,H997,41.188667,-87.478144,73.4,70.5,69.3
ALS,20180817,2018-08-17,1:15 PM,Derailment,0,EAST ST LOUIS,IL,91,2,Day,Clear,Yard,Yard/switching,4,22850,15744,38594,H999,38.588555,-90.135731,80.4,80.5,77.6
ATK,177527,2023-12-11,5:31 PM,Obstruction,0,WASHINGTON,DC,41,3,Dusk,Clear,Main,Passenger Train - Pulling,14,55137,0,55137,M402,38.89922,-77.0055,55.9,40.7,38.8
NS,139797,2020-11-20,5:18 AM,Other (describe in narrative),0,ELKHART,IN,52,1,Dawn,Clear,Yard,Cut of cars,0,22289,0,26966,M599,41.677391,-85.978436,54.2,55,40.4
RJCC,RJCC1803,2018-06-12,10:45 PM,Other impacts,0,LEXINGTON,KY,70,4,Dark,Cloudy,Main,Freight Train,33,18654,0,40841,H017,38.100078,-84.572296,71.1,73.3,75.7
MNCW,77014,2022-04-24,10:45 PM,Other impacts,0,NEW HAVEN,CT,49,4,Dark,Clear,Yard,EMU,7,18272,0,18272,E78L,41.292515,-72.929628,53.9,53.6,51.6
CSX,000177522,2018-07-11,1:38 PM,Other impacts,0,TAMPA,FL,91,2,Day,Clear,Yard,Cut of cars,0,5057,0,16553,H018,27.955841,-82.389523,83,82.9,82.8
CSX,000204848,2022-05-09,2:00 PM,Obstruction,0,LEBANON,IN,57,2,Day,Clear,Industry,Freight Train,2,998,20349,21347,H307,40.037988,-86.480069,57.2,66.2,74.2
NS,140153,2021-01-03,2:21 AM,Other impacts,0,ELKHART,IN,25,4,Dark,Snow,Yard,Single Car,0,800,0,13514,M411,41.67736,-85.978495,32.4,33.1,30.4
MNCW,81396,2023-12-12,5:10 AM,Derailment,0,STAMFORD,CT,32,1,Dawn,Clear,Yard,EMU,4,127454,15198,142652,H702,41.049748,-73.532146,40.5,37.6,38.1
UP,0622HL009,2022-06-09,9:35 PM,Derailment,0,KANSAS CITY,KS,75,4,Dark,Cloudy,Yard,Freight Train,3,13567,2640,16207,H701,39.090065,-94.616485,71.5,71.8,75.1
WE,200075,2020-09-28,12:20 AM,Derailment,0,CANTON,OH,55,4,Dark,Clear,Yard,Yard/switching,4,113230,310,113540,H020,40.769297,-81.412569,69.3,67.8,57.2
UP,0719GP024,2019-07-21,12:00 PM,Other impacts,0,DENVER,CO,78,2,Day,Clear,Yard,Yard/switching,4,0,0,34989,H318,39.786038,-104.998437,75,71.3,69.8
UP,0518DV021,2018-05-27,4:00 AM,Derailment,0,DENVER,CO,73,4,Dark,Clear,Yard,Yard/switching,5,105728,54645,215748,H524,39.793133,-104.998014,74.5,72,58.7
NS,113874,2015-01-16,12:50 PM,Derailment,0,ELKHART,IN,30,2,Day,Cloudy,Yard,Yard/switching,2,35756,80343,116099,H020,41.677391,-85.978436,18.5,27.9,34.7
UP,0718DV002,2018-07-03,3:43 AM,Derailment,0,DENVER,CO,68,4,Dark,Cloudy,Yard,Cut of cars,0,33661,0,227472,T220,39.78618,-104.998584,77.4,77.3,75.1
FEC,D47073017,2017-07-30,5:57 AM,Derailment,0,JACKSONVILLE,FL,77,1,Dawn,Rain,Main,,0,0,15433,41884,T220,30.360828,-81.723356,84.3,78.4,80
UP,0619GP051,2019-06-11,12:00 PM,Other (describe in narrative),0,NORTH PLATTE,NE,64,2,Day,Cloudy,Yard,Single Car,0,12940,0,12940,M201,41.145653,-100.804614,60.8,61.9,60.1
MNCW,2019156,2019-10-14,10:45 AM,Rear end collision,0,NORWALK,CT,60,2,Day,Clear,Main,Spec. MoW Equip.,0,4262,0,21084,H607,41.133485,-73.42511,56.7,59.5,52.6
MNCW,76890,2022-04-04,1:00 AM,Other impacts,0,NEW HAVEN,CT,40,4,Dark,Clear,Yard,EMU,0,22510,0,45020,M507,41.297948,-72.924718,42.4,48.5,46.8
BNSF,RD0723205,2023-07-24,5:14 PM,Hwy-rail crossing,0,LUCIEN,OK,95,3,Dusk,Clear,Main,Freight Train,39,15000,0,15000,M302,36.277235,-97.461241,81.7,85.4,87.1
UP,0823GP038,2023-08-27,3:50 AM,Derailment,0,DENVER,CO,62,4,Dark,Clear,Yard,Light loco(s),5,8562,6096,14658,H307,39.78554,-104.998921,65.8,68.8,64.5
ATK,178646,2024-02-29,2:01 PM,Derailment,0,WASHINGTON,DC,53,2,Day,Clear,Yard,Passenger Train - Pulling,5,30645,19915,50560,H702,38.916269,-76.984514,58.5,41.1,43.4
CSX,000209680,2023-02-07,4:42 AM,Other impacts,0,AVON,IN,46,4,Dark,Clear,Yard,Cut of cars,4,68730,0,111273,M407,39.759821,-86.327532,36.1,48.2,39
BNSF,PR1018107,2018-10-11,5:15 AM,Derailment,0,PUEBLO,CO,45,1,Dawn,Rain,Yard,Yard/switching,6,62746,1500,68246,H307,38.269588,-104.622186,38.7,40.7,49.5
MNCW,76890,2022-04-04,1:00 AM,Other impacts,0,NEW HAVEN,CT,40,4,Dark,Clear,Yard,Yard/switching,1,22510,0,45020,M507,41.297948,-72.924718,42.4,48.5,46.8
UP,0818DV013,2018-08-24,8:27 AM,Hwy-rail crossing,0,BRIGHTON,CO,92,2,Day,Clear,Main,Freight Train,12,27148,95677,122825,M303,40.000488,-104.816089,74.1,75,75.7
FEC,X24082418,2018-08-24,8:45 AM,Hwy-rail crossing,0,DEERFIELD BEACH,FL,80,2,Day,Clear,Main,Freight Train,51,7586,12524,20110,M304,26.317934,-80.09074,85.2,85.5,80.4
UP,0320HL030,2020-03-25,2:40 AM,Other impacts,0,HERINGTON,KS,48,4,Dark,Clear,Yard,Single Car,2,15311,0,21866,H312,38.684821,-96.949255,50.9,60.5,53.8
BNSF,HL0124123,2024-01-30,10:44 AM,Derailment,0,CATOOSA,OK,63,2,Day,Clear,Industry,Freight Train,6,9940,210000,219940,M505,36.217312,-95.757883,48.5,50.5,51.4
CDOT,152148,2018-02-28,3:36 AM,Obstruction,0,NEW HAVEN,CT,35,4,Dark,Clear,Main,Commuter Train - Pulling,59,18276,0,18276,M402,41.308274,-72.927883,41,44.4,47.8
MNCW,2019157,2019-10-15,9:40 AM,Other (describe in narrative),0,NEW HAVEN,CT,60,2,Day,Clear,Yard,EMU,10,0,17991,17991,H704,41.293004,-72.929587,61.4,55.1,56.6
UP,0717DV004,2017-07-08,10:35 AM,Hwy-rail crossing,0,PLATTEVILLE,CO,75,2,Day,Clear,Main,Freight Train,43,47610,150,47760,M303,40.24582,-104.816586,72.8,75.4,76.2
UP,1216PD018,2016-12-21,5:00 PM,Hwy-rail crossing,0,PORTLAND,OR,40,2,Day,Clear,Main,Freight Train,29,50716,0,50716,M303,45.577269,-122.65366,46.6,33.8,35.9
CRSH,146886,2024-07-10,8:35 AM,Other impacts,0,NEWARK,NJ,92,2,Day,Clear,Yard,Freight Train,5,70052,5334,1794263,H307,40.714583,-74.158927,84.3,85.4,83.5
BNSF,KS0220203,2020-02-21,9:22 AM,Hwy-rail crossing,0,NEWTON,KS,24,2,Day,Clear,Main,Freight Train,28,500,12990,13490,M308,38.042734,-97.351642,22.7,27.9,43.4
CSX,000169561,2017-06-12,6:08 PM,Hwy-rail crossing,0,CALLAHAN,FL,76,3,Dusk,Rain,Main,,0,0,97,28090,M302,30.561085,-81.836416,79.7,76.2,77.1
ATK,148229,2017-07-03,12:51 PM,Derailment,0,WASHINGTON,DC,91,2,Day,Clear,Yard,Yard/switching,8,24143,2195,26338,H307,38.90231,-77.005095,83.2,83.9,82.2
ATK,147094,2017-04-16,5:26 PM,Other (describe in narrative),0,MYSTIC GROTON,CT,60,2,Day,Clear,Main,Passenger Train - Pulling,60,11245,12000,23245,E78L,41.34678,-71.975083,49.2,59.4,62.7
NS,141120,2021-04-03,3:45 PM,Other impacts,0,ELKHART,IN,65,2,Day,Clear,Yard,Yard/switching,5,21235,9796,31792,M411,41.677391,-85.978436,32.8,49.2,57
CFRC,17013,2017-01-13,1:35 PM,Hwy-rail crossing,0,KISSIMMEE,FL,75,2,Day,Cloudy,Main,,0,0,18195,26428,M304,28.304513,-81.399434,66.8,66.7,67.9
BNSF,KS0324108,2024-03-13,12:54 PM,Derailment,0,LA JUNTA,CO,60,2,Day,Clear,Yard,Freight Train,7,70774,20766,91540,H607,37.988696,-103.549485,51.8,50.8,39.7
MNCW,82958,2024-07-10,5:01 AM,Other (describe in narrative),0,STAMFORD,CT,77,4,Dark,Clear,Main,EMU,5,0,49112,49112,H406,41.048562,-73.537419,79.7,79.9,79.1
ATK,140620,2015-12-31,3:20 PM,Derailment,0,SANFORD,FL,5,2,Day,Clear,Yard,Light loco(s),2,14700,0,14700,H303,28.807255,-81.289228,74.8,76.1,74.9
FEC,D72121716,2016-12-17,5:27 PM,Other (describe in narrative),0,STUART,FL,75,4,Dark,Clear,Main,Freight Train,49,10745,228892,239637,E53C,27.130177,-80.16984,74.8,77.5,78.7
BNSF,PR0617110,2017-06-13,11:45 PM,Derailment,0,DENVER,CO,65,4,Dark,Clear,Yard,Yard/switching,4,7034,1800,15868,H309,39.768357,-104.991527,73.6,65.7,69.5
UP,0517DV031,2017-05-30,5:22 PM,Derailment,0,PUEBLO,CO,80,3,Dusk,Rain,Yard,Freight Train,8,4560,21937,26497,H702,38.273882,-104.630247,61.8,63,66.2
IC,937377,2017-09-28,9:50 PM,Side collision,0,CONVENT,LA,80,4,Dark,Clear,Industry,Freight Train,4,6000,3006,138206,H307,30.050242,-90.830515,80.1,80.9,80.6
RTDC,103126,2019-06-01,7:16 AM,Obstruction,0,WHEAT RIDGE,CO,72,1,Dawn,Clear,Main,EMU,5,60955,0,60955,H605,39.786949,-105.137441,60.3,60.3,64.4
UP,0724GC012,2024-07-16,11:02 AM,Other impacts,0,LOTTIE,LA,87,2,Day,Clear,Yard,Single Car,2,282,0,13053,M411,30.521767,-91.55272,81.9,82.8,79.6
NS,139492,2020-10-21,8:59 AM,Hwy-rail crossing,0,PAYNE,OH,59,2,Day,Clear,Main,Freight Train,39,66,20000,20066,M303,41.077688,-84.803346,45.8,55.7,60.7
NS,116590,2015-07-18,4:56 AM,Derailment,0,CHRISNEY,IN,77,1,Dawn,Clear,Industry,Freight Train,10,10795,800,11595,H702,37.973569,-87.03917,82.9,83.5,83.2
NS,129341,2018-05-02,6:00 PM,Derailment,0,CHICAGO,IL,72,3,Dusk,Rain,Yard,Cut of cars,0,76950,730,77680,M105,41.796536,-87.635029,73.1,75.2,63.2
CSX,000180642,2019-01-08,3:00 AM,Other impacts,0,SELKIRK,NY,25,4,Dark,Cloudy,Yard,Single Car,7,9680,0,22357,E09C,42.565903,-73.854184,19.2,34.4,36
NS,151894,2023-01-02,7:30 AM,Other impacts,0,BELLEVUE,OH,48,1,Dawn,Rain,Yard,Single Car,4,0,0,194991,H312,41.288344,-82.803529,42.5,45,48.3
BLF,20190162,2019-04-12,11:59 AM,Other (describe in narrative),0,POMPANO BEACH,FL,80,2,Day,Clear,Main,Passenger Train - Pulling,79,15325,0,15325,M599,26.203612,-80.132372,76.9,79.8,80.8
GTW,1114421,2022-09-21,9:36 AM,Rear end collision,0,MERRILLVILLE,IN,85,2,Day,Clear,Main,Maint./inspect Car,0,28283,0,28283,H993,41.500692,-87.30011,72.1,75.8,59.2
UP,0224GP016,2024-02-12,7:00 AM,Derailment,0,DENVER,CO,27,2,Day,Clear,Yard,Yard/switching,4,34426,0,34426,H318,39.768823,-104.863226,25.5,34.9,39.9
TSWS,9122018001,2018-06-06,3:45 PM,Derailment,0,JOLIET,IL,90,2,Day,Clear,Yard,Yard/switching,14,90000,0,90000,H601,41.47616,-88.105001,66.6,67.1,74.1
BRC,14145,2018-07-16,9:43 AM,Derailment,0,CHICAGO,IL,85,2,Day,Clear,Main,,0,0,51841,72154,H518,41.72371,-87.552195,81.5,82.3,75.2
BLF,20180039,2018-02-14,8:11 PM,Hwy-rail crossing,0,BOCA RATON,FL,75,4,Dark,Clear,Main,Passenger Train - Pulling,22,20532,0,20692,M303,26.340083,-80.089584,76.8,76.2,74.3
CSX,000200284,2021-09-23,10:30 AM,Other impacts,0,WILMINGTON,DE,72,2,Day,Rain,Yard,Cut of cars,4,21584,0,21684,H310,39.759472,-75.560376,74.8,71.1,63.2
UP,1017DV025,2017-10-26,5:20 PM,Hwy-rail crossing,0,GREELEY,CO,40,2,Day,Clear,Main,Freight Train,57,41303,17247,58550,M303,40.466458,-104.696514,52.1,42.8,30.3
