reportingrailroadcode,accidentnumber,date,time,accidenttype,hazmatreleasedcars,station,stateabbr,temperature,visibility_code,visibility,weathercondition,tracktype,equipmenttype,trainspeed,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,latitude,longitude
CRSH,117534,2015-09-25,3:50 AM,Raking collision,0,CAMDEN,NJ,58.0,4,Dark,Clear,Yard,Yard/switching,8,12898,2750,37713,H702,39.952292,-75.091324
UP,0821GP023,2021-08-22,6:30 PM,Derailment,0,NORTH PLATTE,NE,90.0,3,Dusk,Clear,Yard,Yard/switching,4,6703,24620,31323,E79L,41.153469999999999,-100.832688
BNSF,CH0317113,2017-03-13,3:20 AM,Derailment,0,GALESBURG,IL,28.0,4,Dark,Sleet,Yard,Yard/switching,2,23373,0,23373,S016,40.905203,-90.384998999999993
NS,131370,2018-10-18,6:00 AM,Other impacts,0,SPENCER,NC,60.0,1,Dawn,Clear,Yard,Yard/switching,8,24125,7345,31470,M411,35.732126000000001,-80.341453000000001
CSX,000150986,2015-08-20,11:13 PM,Rear end collision,0,LIVINGSTON,KY,76.0,4,Dark,Clear,Main,Freight Train,0,0,0,97930,H220,37.291697999999997,-84.218581
CRSH,143399,2021-11-07,6:43 PM,Derailment,0,NEWARK,NJ,50.0,3,Dusk,Clear,Yard,Yard/switching,7,2482958,277031,2759989,H704,40.711027999999999,-74.144925999999998
BNSF,TC0518103,2018-05-03,3:05 AM,Derailment,0,FRIDLEY,MN,59.0,4,Dark,Cloudy,Yard,Yard/switching,9,7281,6000,13281,M411,45.040232000000003,-93.273101999999994
CSX,000199081,2021-07-26,5:30 AM,Derailment,0,ROSEDALE,MD,83.0,4,Dark,Clear,Yard,Freight Train,3,32623,100,32723,M405,39.304566000000001,-76.532432999999997
BNSF,HL0220118,2020-02-24,12:43 PM,Derailment,0,LINCOLN,NE,41.0,2,Day,Cloudy,Industry,Yard/switching,5,2703,20000,22703,H306,40.823957999999998,-96.705430000000007
UP,0324GP039,2024-03-29,9:16 PM,Hwy-rail crossing,0,ALDA,NE,53.0,4,Dark,Cloudy,Main,Freight Train,56,8330,10925,19255,M303,40.869824999999999,-98.467009000000004
UP,0220GP016,2020-02-13,9:21 PM,Other impacts,0,NORTH PLATTE,NE,18.0,4,Dark,Clear,Yard,Single Car,0,31444,0,58018,S016,41.146011000000001,-100.83502799999999
CSX,000212127,2023-07-06,6:06 AM,Side collision,0,ROCKY MOUNT,NC,74.0,1,Dawn,Clear,Yard,Yard/switching,1,50,112,41182,H310,35.917687000000001,-77.805566999999996
BNSF,PR0222119,2022-02-22,2:30 PM,Derailment,0,ALLIANCE,NE,3.0,2,Day,Clear,Yard,Light loco(s),3,15043,6900,21943,H702,42.093344999999999,-102.866015
UP,0817NP009,2017-08-05,3:40 AM,Other (describe in narrative),0,NORTH PLATTE,NE,60.0,4,Dark,Clear,Yard,Yard/switching,3,32904,0,32904,S016,41.147894000000001,-100.83796700000001
KCS,18042401,2018-04-24,4:44 AM,Derailment,0,EDWARDS,MS,60.0,4,Dark,Clear,Main,Freight Train,50,10320,861255,871575,E62C,32.347845999999997,-90.456495000000004
CSX,000202849,2022-02-01,12:15 PM,Obstruction,0,INDIANAPOLIS,IN,56.0,2,Day,Clear,Yard,Spec. MoW Equip.,0,46414,0,46714,M411,39.759798000000004,-86.327516000000003
ATK,162105,2019-11-27,8:47 PM,Obstruction,0,SANDSTONE,MI,36.0,4,Dark,Rain,Main,Passenger Train - Pulling,77,22933,0,22933,M404,42.258491999999997,-84.562820000000002
ATK,136925,2015-04-06,7:05 PM,Hwy-rail crossing,0,GREENSBORO,NC,70.0,3,Dusk,Clear,Main,Passenger Train - Pulling,79,0,0,12267,M302,36.083677999999999,-79.740504000000001
UP,1115NP012,2015-11-19,5:52 PM,Other (describe in narrative),0,MORRILL,NE,40.0,4,Dark,Clear,Yard,Freight Train,4,139,10911,11050,E86C,41.930377999999997,-103.856071
UP,0816SL018,2016-08-27,12:30 AM,Fire/violent rupture,0,ST LOUIS,MO,70.0,4,Dark,Cloudy,Main,Freight Train,10,340495,0,340495,E73L,38.622928999999999,-90.264505999999997
BNSF,MT0819201,2019-08-17,5:49 PM,Hwy-rail crossing,0,BAINVILLE,MT,60.0,3,Dusk,Clear,Main,Freight Train,66,13000,0,13000,M302,48.140267000000001,-104.33634499999999
BNSF,HL0219104,2019-02-04,10:15 AM,Derailment,0,ST JOSEPH,MO,22.0,2,Day,Clear,Yard,Yard/switching,10,11173,57321,68494,T221,39.745258999999997,-94.850626000000005
UP,1020GP045,2020-10-31,10:20 AM,Obstruction,0,NORTH PLATTE,NE,49.0,2,Day,Clear,Yard,Yard/switching,7,13470,1920,15390,M404,41.152430000000003,-100.82695099999999
NS,144409,2022-02-16,6:08 PM,Hwy-rail crossing,0,GARY,IN,50.0,3,Dusk,Rain,Main,,0,0,0,18484,M308,41.624831999999998,-87.393979999999999
BNSF,TC0817204,2017-08-10,7:40 AM,Hwy-rail crossing,0,GRANVILLE,ND,57.0,1,Dawn,Clear,Main,,0,0,0,13818,M302,48.264895000000003,-100.864304
UP,0215KC002,2015-02-05,6:32 AM,Derailment,0,NEBRASKA CITY,NE,-10.0,1,Dawn,Cloudy,Industry,Freight Train,3,193532,13998,207530,M404,40.668582000000001,-95.855390999999997
BNSF,TC0823104,2023-08-06,12:30 AM,Derailment,0,MANDAN,ND,70.0,4,Dark,Clear,Yard,Yard/switching,4,11395,10547,21942,H607,46.827720999999997,-100.874686
NPR,GX011801,2018-01-18,2:30 PM,Obstruction,0,WARREN,MN,29.0,2,Day,Clear,Main,Spec. MoW Equip.,15,150000,0,160000,H221,48.192408999999998,-96.769533999999993
BNSF,MT0419101,2019-04-02,3:45 PM,Obstruction,0,LIBBY,MT,50.0,2,Day,Clear,Main,Single Car,10,1000,55012,770012,H317,48.364142999999999,-114.996205
UP,0919GC025,2019-09-13,6:43 PM,Other impacts,0,LIVONIA,LA,91.0,3,Dusk,Cloudy,Yard,Cut of cars,3,27084,0,47888,S006,30.525929000000001,-91.555276000000006
BNSF,TC0416113,2016-04-29,11:41 AM,Obstruction,0,GLENFIELD,ND,64.0,2,Day,Clear,Main,Maint./inspect Car,4,11264,0,11264,H402,47.529246999999998,-98.754508999999999
MNA,MNA846024A,2024-06-26,6:00 AM,Other (describe in narrative),0,CARTHAGE,MO,75.0,1,Dawn,Rain,Yard,Freight Train,0,30000,0,30000,E73L,37.176200000000001,-94.277850000000001
KCS,21122101,2021-12-21,7:18 PM,Derailment,0,VICKSBURG,MS,68.0,4,Dark,Clear,Main,Freight Train,38,750089,528700,1278789,E69C,32.346673000000003,-90.752244000000005
CSX,000179543,2018-10-27,8:20 PM,Derailment,0,LOUISVILLE,KY,50.0,4,Dark,Clear,Yard,Yard/switching,8,17441,48,17489,H210,38.159284,-85.748801999999998
BNSF,TC0821103,2021-08-07,8:35 AM,Other impacts,0,MINNEAPOLIS,MN,68.0,1,Dawn,Rain,Yard,Yard/switching,5,9952,0,11952,M407,45.029660999999997,-93.269913000000003
NS,135030,2019-08-08,10:20 AM,Hwy-rail crossing,0,GARY,IN,87.0,2,Day,Cloudy,Main,Freight Train,35,468,110292,110760,M303,41.624851,-87.394034000000005
CSX,000148099,2015-06-16,5:00 PM,Other impacts,0,BALTIMORE,MD,86.0,3,Dusk,Cloudy,Yard,Single Car,2,400,0,14098,M599,39.235430000000001,-76.591320999999994
UP,0523GP045,2023-05-16,10:00 AM,Other impacts,0,NORTH PLATTE,NE,50.0,2,Day,Fog,Yard,Single Car,4,36903,99,37102,M407,41.141083000000002,-100.768694
IC,1008226,2019-08-05,8:40 PM,Derailment,0,GEISMAR,LA,77.0,4,Dark,Clear,Main,Yard/switching,2,10100,5000,15100,M599,30.166802000000001,-90.963950999999994
NS,157874,2024-08-30,2:15 PM,Derailment,0,GREENSBORO,NC,89.0,2,Day,Clear,Yard,Yard/switching,5,6350,18769,25119,H702,36.060802000000002,-79.835085000000007
CSX,000215788,2024-01-27,7:45 PM,Derailment,0,WORCESTER,MA,35.0,4,Dark,Clear,Main,Yard/switching,4,3371,13158,16529,M299,42.255035999999997,-71.805357999999998
BNSF,TC0622204,2022-06-28,9:20 PM,Hwy-rail crossing,0,DAWSON,ND,67.0,4,Dark,Clear,Main,Passenger Train - Pulling,59,15000,500,15500,M302,46.864077000000002,-99.826582000000002
ATK,157619,2019-02-13,2:34 PM,Obstruction,0,GOLETA,CA,59.0,2,Day,Rain,Main,Passenger Train - Pulling,68,43311,0,43311,M404,34.431733999999999,-119.89564300000001
BNSF,MT1223103,2023-12-16,8:30 AM,Other impacts,0,GREAT FALLS,MT,43.0,1,Dawn,Clear,Yard,Freight Train,2,4748,0,77803,H307,47.502667000000002,-111.324564
CSX,000177994,2018-08-03,4:28 AM,Derailment,0,HAMLET,NC,84.0,4,Dark,Clear,Yard,Freight Train,8,63264,0,250830,H706,34.925491000000001,-79.646586999999997
WTRY,WTR605920,2020-05-28,9:50 AM,Derailment,0,WILMINGTON,NC,79.0,2,Day,Cloudy,Yard,Yard/switching,7,5855,22687,28542,E39C,34.201914000000002,-77.952005
UP,1216PR005,2016-12-10,10:00 PM,Derailment,0,NORTHLAKE,IL,22.0,4,Dark,Snow,Yard,Yard/switching,5,46783,5980,52763,M101,41.905174000000002,-87.915655000000001
CSX,000156546,2016-01-16,11:54 AM,Other impacts,0,AVON,IN,25.0,2,Day,Clear,Yard,Cut of cars,0,14951,0,24216,M407,39.759791,-86.327526000000006
BNSF,PR1215105,2015-12-07,12:30 AM,Derailment,0,ALLIANCE,NE,36.0,4,Dark,Clear,Yard,Cut of cars,5,40614,0,839880,M105,42.094211999999999,-102.875955
CRSH,115858,2015-05-29,8:30 PM,Derailment,0,STERLING HEIGHTS,MI,75.0,4,Dark,Cloudy,Yard,Freight Train,4,1217,9859,11076,H702,42.581434000000002,-83.040071999999995
UP,0224GC030,2024-02-17,3:45 PM,Hwy-rail crossing,0,VINTON,LA,48.0,2,Day,Clear,Main,,0,0,0,17785,M308,30.160104,-93.637933000000004
ATK,172114,2022-09-20,3:55 AM,Obstruction,0,MC COOK,NE,70.0,4,Dark,Clear,Main,Passenger Train - Pulling,58,15015,0,15015,M402,40.196621999999998,-100.609872
BNSF,HL0120109,2020-01-14,6:45 AM,Derailment,0,SAINT LOUIS,MO,40.0,1,Dawn,Clear,Yard,Light loco(s),4,20400,3200,23600,H307,38.603270000000002,-90.311947000000004
GTW,864723,2015-09-06,9:30 AM,Other impacts,0,PONTIAC,MI,75.0,2,Day,Clear,Yard,Freight Train,3,11678,25,11703,H318,42.658709999999999,-83.323927999999995
UP,0117SL019,2017-01-26,8:45 PM,Derailment,0,STE GENEVIEVE,MO,30.0,4,Dark,Cloudy,Yard,Cut of cars,0,8411,0,101562,T211,37.990459000000001,-90.048142999999996
ITSL,ITSL176,2017-09-13,10:30 PM,Other impacts,0,GRANDVIEW,MO,70.0,4,Dark,Clear,Yard,Yard/switching,10,80000,0,80000,H018,38.842550000000003,-94.560828999999998
UP,0319GP008,2019-03-05,1:30 AM,Derailment,0,NORTH PLATTE,NE,-4.0,4,Dark,Clear,Yard,Yard/switching,10,23548,29056,52604,H607,41.143189,-100.78016700000001
UP,0419GC001,2019-04-01,5:02 AM,Other impacts,0,MARINGOUIN,LA,40.0,1,Dawn,Cloudy,Yard,Cut of cars,3,40174,0,44196,M411,30.525848,-91.555362000000002
UP,0716CB003,2016-07-06,12:45 AM,Other impacts,0,CARROLL,IA,80.0,4,Dark,Rain,Main,Freight Train,45,100,95625,95725,M105,42.101916000000003,-94.954192000000006
NS,116176,2015-06-22,2:45 AM,Derailment,0,GREENSBORO,NC,76.0,4,Dark,Clear,Yard,Freight Train,6,10600,2615,13215,H702,36.059927999999999,-79.842012999999994
UP,0215NP011,2015-02-05,11:45 PM,Other (describe in narrative),0,GIBBON,NE,32.0,4,Dark,Clear,Industry,Freight Train,2,25720,6175,31895,M501,40.744771,-98.862227000000004
LAS,240401007,2024-04-01,9:45 PM,Other impacts,0,DODSON,LA,65.0,4,Dark,Clear,Main,Cut of cars,0,0,0,44000,H025,32.112108999999997,-92.683339000000004
NPR,DR032201,2022-03-14,10:24 AM,Derailment,0,GRANO,ND,25.0,2,Day,Clear,Main,Work train,26,45000,2000,47000,M101,48.617210999999998,-101.597365
WC,1099647,2022-04-12,9:00 PM,Derailment,0,DULUTH,MN,33.0,4,Dark,Rain,Yard,Freight Train,5,7536,166267,173803,H307,46.752482000000001,-92.135547000000003
ATK,158461,2019-04-11,12:18 PM,Hwy-rail crossing,0,WESSON,MS,81.0,2,Day,Clear,Main,Passenger Train - Pulling,70,18267,0,18517,M308,31.698865999999999,-90.397942
BNSF,TC0918103,2018-09-07,9:55 PM,Derailment,0,DILWORTH,MN,65.0,4,Dark,Clear,Yard,Yard/switching,4,13158,5000,18158,H607,46.874166000000002,-96.681754999999995
CSX,000180427,2018-12-20,10:39 AM,Other impacts,0,ROCKY MOUNT,NC,40.0,2,Day,Fog,Yard,Single Car,6,17343,97,19640,H318,35.918852999999999,-77.804446999999996
CP,1000727632,2018-03-30,3:05 AM,Fire/violent rupture,0,KENSAL,ND,5.0,4,Dark,Snow,Main,Freight Train,40,63588,4911,68499,E51L,47.289566999999998,-98.705922999999999
MRL,2021088,2021-11-07,1:45 AM,Derailment,0,BILLINGS,MT,44.0,4,Dark,Clear,Yard,Freight Train,10,70000,12000,82000,H703,45.773251000000002,-108.520734
KCS,20030902,2020-03-09,2:20 AM,Derailment,0,BATON ROUGE,LA,48.0,4,Dark,Cloudy,Industry,Freight Train,3,10570,1448,12994,H306,30.56251,-91.212556000000006
ATK,136626,2015-03-11,1:10 PM,Other (describe in narrative),0,ISELIN,NJ,32.0,2,Day,Clear,Main,Maint./inspect Car,0,0,25000,25000,M402,40.598785999999997,-74.285131000000007
MRL,2021109,2021-12-20,3:30 AM,Other impacts,0,LAUREL,MT,12.0,4,Dark,Clear,Yard,Cut of cars,14,22000,0,47000,H020,45.681246000000002,-108.718312
BNSF,HL0719202,2019-07-10,9:55 PM,Hwy-rail crossing,0,SHERMAN,MS,81.0,4,Dark,Clear,Main,Freight Train,34,2500,30327,32827,M308,34.365020000000001,-88.847988999999998
BNSF,RD1019116,2019-10-23,12:30 PM,Other impacts,0,LACASSINE,LA,70.0,2,Day,Clear,Yard,Freight Train,10,54755,0,54755,H307,30.238994999999999,-92.883645000000001
BNSF,TC0324201,2024-03-20,9:30 AM,Hwy-rail crossing,0,BUFFALO,ND,44.0,2,Day,Clear,Main,Single Car,40,15000,0,15000,M399,46.919483,-97.555781999999994
UP,0422GP013,2022-04-17,7:20 PM,Derailment,0,NORTH PLATTE,NE,61.0,3,Dusk,Cloudy,Yard,Freight Train,15,47716,412180,459896,E49C,41.140163000000001,-100.763566
UP,0322GP001,2022-03-01,10:30 AM,Derailment,0,NORTH PLATTE,NE,51.0,2,Day,Clear,Yard,Single Car,0,46433,0,220024,H506,41.153053999999997,-100.85136
BNSF,TC0218109,2018-02-05,5:00 AM,Derailment,0,KARLSRUHE,ND,-13.0,1,Dawn,Clear,Main,Freight Train,26,0,650000,650000,E61C,48.097515999999999,-100.64489500000001
PAL,20191AUGD,2019-08-30,3:29 AM,Derailment,0,LOUISVILLE,KY,73.0,4,Dark,Clear,Main,Freight Train,7,0,0,4768,H306,38.230628000000003,-85.776697999999996
BNSF,TC0824102,2024-08-02,12:09 PM,Derailment,0,ST  PAUL,MN,75.0,2,Day,Clear,Main,,0,0,13101,102345,H506,44.954298999999999,-93.077965000000006
UP,0623GL008,2023-06-11,6:35 PM,Derailment,0,SOUTH ST PAUL,MN,68.0,3,Dusk,Clear,Yard,Freight Train,4,4281,7896,12177,H702,44.926088999999997,-93.065683000000007
BRC,14427,2021-02-17,9:50 PM,Other impacts,0,BEDFORD PARK,IL,7.0,4,Dark,Cloudy,Yard,Cut of cars,11,15566,0,15566,M411,41.767873000000002,-87.754257999999993
CSX,000212881,2023-08-11,1:51 AM,Other impacts,0,CURTIS BAY,MD,75.0,4,Dark,Clear,Yard,Single Car,3,1844,1528,13784,H018,39.218815999999997,-76.584114999999997
BNSF,HL0322112,2022-03-19,11:05 AM,Derailment,0,ST LOUIS,MO,49.0,2,Day,Cloudy,Yard,Yard/switching,5,97372,82464,179836,H607,38.600181999999997,-90.315713000000002
BNSF,HL0319125,2019-03-16,12:13 PM,Other (describe in narrative),0,PLATTSMOUTH,NE,55.0,2,Day,Rain,Main,Freight Train,0,500000,0,500000,M103,41.048819999999999,-95.929638999999995
UP,0224GP022,2024-02-17,1:00 AM,Obstruction,0,NORTH PLATTE,NE,8.0,4,Dark,Clear,Yard,Yard/switching,6,90771,16356,107127,M410,41.150145000000002,-100.813963
UP,0721GP006,2021-07-07,1:10 AM,Derailment,0,NORTH PLATTE,NE,67.0,4,Dark,Cloudy,Yard,Yard/switching,6,22116,3700,25816,H306,41.146500000000003,-100.834926
UP,0621GP031,2021-06-23,2:45 PM,Derailment,0,NORTH PLATTE,NE,95.0,2,Day,Clear,Yard,Cut of cars,10,12311,99,12410,M404,41.151646999999997,-100.813248
UP,0719GP034,2019-07-28,3:15 PM,Derailment,0,MITCHELL,NE,89.0,2,Day,Clear,Yard,Freight Train,8,14269,1129,15398,E85C,41.929566000000001,-103.853594
NJTR,201506320,2015-06-02,5:14 AM,Obstruction,0,HOBOKEN,NJ,55.0,4,Dark,Rain,Main,Commuter Train - Pushing,3,22300,1502,23802,H221,40.735263000000003,-74.028627
UP,0719GP032,2019-07-26,2:00 PM,Derailment,0,NORTH PLATTE,NE,89.0,2,Day,Clear,Yard,Yard/switching,7,797,256472,257269,M409,41.153033000000001,-100.837658
UP,0222HL012,2022-02-23,10:15 AM,Derailment,0,COFFEYVILLE,KS,12.0,2,Day,Snow,Yard,Yard/switching,3,57354,198,57552,H525,37.029811000000002,-95.625223000000005
NS,137879,2020-04-30,8:45 PM,Derailment,0,MERIDIAN,MS,60.0,4,Dark,Clear,Yard,,0,0,18014,27547,H506,32.362378,-88.698040000000006
UP,0618NP029,2018-06-24,8:48 AM,Other impacts,0,NORTH PLATTE,NE,80.0,2,Day,Clear,Yard,Single Car,0,1043,0,17845,M411,41.151826999999997,-100.81617799999999
BNSF,KS0422101,2022-04-01,6:15 AM,Derailment,0,NEWTON,KS,33.0,1,Dawn,Clear,Main,Freight Train,2,581,28831,29412,H305,38.023128999999997,-97.383148000000006
BNSF,TC1223107,2023-12-14,5:38 PM,Other impacts,0,GRAND FORKS,ND,32.0,3,Dusk,Clear,Yard,Yard/switching,4,24550,0,24550,H318,47.918114000000003,-97.073863000000003
NIRC,9419001180,2022-11-29,4:58 AM,Hwy-rail crossing,0,MIDLOTHIAN,IL,39.0,4,Dark,Cloudy,Main,Commuter Train - Pushing,65,16048,18859,34907,M308,41.621806999999997,-87.717529999999996
NS,145869,2022-07-10,11:50 AM,Derailment,0,JENNINGS,MO,90.0,2,Day,Clear,Yard,Freight Train,6,3900,37116,41016,H525,38.701954000000001,-90.226879999999994
NS,137483,2020-03-14,9:30 AM,Other impacts,0,ELKHART,IN,39.0,2,Day,Cloudy,Yard,Yard/switching,3,22225,13167,36717,H302,41.67736,-85.978494999999995
UP,1119GP007,2019-11-06,1:47 AM,Fire/violent rupture,0,BAYARD,NE,30.0,4,Dark,Clear,Main,Freight Train,0,21175,0,21175,E73L,41.710807000000003,-103.290278
ATK,147253,2017-04-29,8:30 PM,Obstruction,0,JEFFERSON CITY,MO,53.0,3,Dusk,Rain,Main,Passenger Train - Pulling,57,13154,0,13154,M404,38.599030999999997,-91.936486000000002
UP,0823GP014,2023-08-03,3:00 AM,Derailment,0,NORTH PLATTE,NE,71.0,4,Dark,Rain,Yard,Cut of cars,5,14813,6427,21240,M105,41.141939000000001,-100.77634500000001
UP,0715NP004,2015-07-04,6:30 AM,Derailment,0,NORTH PLATTE,NE,60.0,1,Dawn,Clear,Yard,Yard/switching,8,3543,12322,15865,H702,41.142873999999999,-100.779447
CSX,000215150,2023-12-19,11:55 AM,Derailment,0,RUSSELL,KY,38.0,2,Day,Cloudy,Yard,Yard/switching,2,36447,11642,48089,E39C,38.532100999999997,-82.697680000000005
CSX,000186061,2019-10-19,6:35 PM,Hwy-rail crossing,0,OAKTOWN,IN,60.0,3,Dusk,Clear,Main,Freight Train,34,22908,2299,25207,M302,38.804448000000001,-87.456791999999993
UP,0320GL018,2020-03-23,5:30 AM,Other impacts,0,GRAND ISLAND,NE,39.0,1,Dawn,Fog,Yard,Yard/switching,5,6853,663,56321,H306,40.936461999999999,-98.314948000000001
NS,122100,2016-09-18,7:01 PM,Derailment,0,GAINESVILLE,GA,75.0,3,Dusk,Clear,Yard,Freight Train,10,12611,1040,13651,H307,34.284638000000001,-83.824374000000006
ATK,136497,2015-03-02,1:40 PM,Obstruction,0,OSYKA,MS,67.0,2,Day,Rain,Main,Passenger Train - Pulling,60,25258,0,25283,M404,31.227353000000001,-90.449173000000002
BNSF,CH0117103,2017-01-12,7:11 AM,Derailment,0,CHICAGO,IL,15.0,1,Dawn,Cloudy,Yard,Freight Train,5,18850,136686,155536,E46C,41.774737000000002,-88.245897999999997
YVRR,03242015,2015-03-24,4:30 PM,Derailment,0,ELKIN,NC,65.0,2,Day,Clear,Main,Freight Train,20,40000,18862,58862,E49C,36.278258999999998,-80.759471000000005
BNSF,KS1122103,2022-11-05,8:07 AM,Derailment,0,KANSAS CITY,KS,60.0,1,Dawn,Rain,Yard,Yard/switching,3,34829,50100,86324,M410,39.080900999999997,-94.672776999999996
BNSF,MT0415106,2015-04-21,9:52 PM,Derailment,0,STANLEY,ND,28.0,4,Dark,Clear,Yard,Work train,2,31998,119751,151749,H307,48.32873,-102.353167
IMRR,IMR156222A,2022-08-05,7:45 PM,Obstruction,0,SPRINGFIELD,IL,82.0,3,Dusk,Clear,Main,,0,0,35000,35000,E29C,39.816339999999997,-89.634690000000006
UP,0219ST025,2019-02-20,9:56 AM,Other impacts,0,MOJAVE,CA,33.0,2,Day,Cloudy,Yard,Light loco(s),0,70384,0,97464,E08C,35.052042999999998,-118.17444399999999
BNSF,PR1215105,2015-12-07,12:30 AM,Derailment,0,ALLIANCE,NE,36.0,4,Dark,Clear,Yard,Freight Train,10,573015,226251,839880,M105,42.094211999999999,-102.875955
BNSF,MT0419107,2019-04-20,11:10 PM,Side collision,0,GREAT FALLS,MT,43.0,4,Dark,Rain,Industry,Cut of cars,0,34223,0,102882,H307,47.521447000000002,-111.298602
UP,0324GP037,2024-03-29,11:17 PM,Other impacts,0,NORTH PLATTE,NE,41.0,4,Dark,Clear,Yard,Yard/switching,24,114413,0,228826,M407,41.147128000000002,-100.83184199999999
CSX,000202483,2022-01-18,11:40 AM,Side collision,0,INDIANAPOLIS,IN,32.0,2,Day,Clear,Yard,Freight Train,9,5979,109712,927106,H306,39.759798000000004,-86.327516000000003
UP,0216NP021,2016-02-24,11:20 AM,Hwy-rail crossing,0,CHAPPELL,NE,43.0,2,Day,Clear,Main,Freight Train,47,25505,250,25755,M302,41.076979999999999,-102.438233
UP,0717NP035,2017-07-29,9:40 AM,Other impacts,0,NORTH PLATTE,NE,69.0,2,Day,Clear,Yard,Single Car,0,9724,0,13374,S007,41.147593999999998,-100.842859
UP,0818SL002,2018-08-02,4:00 AM,Derailment,0,ST LOUIS,MO,74.0,1,Dawn,Cloudy,Yard,Yard/switching,3,363616,225054,588670,H525,38.618653999999999,-90.189120000000003
UP,1214NP012,2014-12-15,9:30 AM,Other (describe in narrative),0,NORTH PLATTE,NE,40.0,2,Day,Clear,Yard,Cut of cars,0,12597,0,12597,M411,41.154187999999998,-100.816818
UP,0720GP023,2020-07-20,12:00 PM,Other impacts,0,NORTH PLATTE,NE,79.0,2,Day,Clear,Yard,Single Car,3,0,600,53201,M411,41.146788000000001,-100.833913
UP,0221HL016,2021-02-13,4:02 AM,Other impacts,0,LINCOLNVILLE,KS,-2.0,1,Dawn,Clear,Main,Freight Train,11,79227,0,79227,H306,38.465147999999999,-96.962878000000003
UP,1122HL012,2022-11-13,8:22 PM,Derailment,0,LINWOOD,KS,34.0,4,Dark,Clear,Siding,Work train,9,11566,25488,37054,M101,38.995550999999999,-95.042467000000002
UP,0624GP028,2024-06-20,3:55 PM,Other impacts,0,MITCHELL,NE,82.0,2,Day,Rain,Yard,Cut of cars,5,103046,0,220980,M102,41.931851999999999,-103.88531
NS,129810,2018-06-14,5:00 AM,Derailment,0,LOGANSPORT,IN,72.0,1,Dawn,Cloudy,Industry,Freight Train,5,53394,0,53394,M101,40.736435999999998,-86.392538999999999
NS,132957,2019-02-23,2:30 PM,Other impacts,0,DECATUR,IL,46.0,2,Day,Clear,Yard,Yard/switching,3,5967,6725,13805,H312,39.854801000000002,-88.908191000000002
NS,153558,2023-07-08,4:30 AM,Derailment,0,IRONDALE,AL,71.0,1,Dawn,Cloudy,Yard,Single Car,4,300,0,11662,M411,33.548904999999998,-86.678009000000003
CSX,000182964,2019-05-14,9:30 PM,Derailment,0,JEFFERSON,GA,60.0,4,Dark,Clear,Main,Freight Train,15,47682,442,48124,E08C,34.143453999999998,-83.641388000000006
UP,0717LA023,2017-07-20,10:52 PM,Side collision,0,FONTANA,CA,70.0,4,Dark,Clear,Yard,Freight Train,10,36023,0,54904,M502,34.066588000000003,-117.434183
IAIS,2020007,2020-02-23,9:25 PM,Derailment,0,COUNCIL BLUFFS,IA,1.0,4,Dark,Clear,Yard,Yard/switching,9,42200,30529,72729,E64C,41.234504999999999,-95.836747000000003
ATK,174381,2023-04-10,11:00 AM,Derailment,0,ENFIELD,CT,67.0,2,Day,Clear,Yard,Spec. MoW Equip.,3,43845,0,43845,H599,41.943458999999997,-72.611198999999999
NS,115089,2015-04-01,2:45 PM,Derailment,0,MACON,GA,77.0,2,Day,Clear,Yard,Freight Train,5,14800,0,47850,H306,32.813729000000002,-83.622793000000001
BNSF,CH0117112,2017-01-26,4:45 AM,Other impacts,0,GALESBURG,IL,29.0,1,Dawn,Clear,Yard,Yard/switching,7,34393,0,34393,M407,40.907246999999998,-90.384925999999993
SLRG,SL170131A,2017-01-31,8:25 PM,Derailment,0,ALAMOSA,CO,27.0,4,Dark,Clear,Yard,Cut of cars,0,2750,1500,21000,H607,37.464678999999997,-105.827746
NS,154228,2023-09-16,10:21 AM,Side collision,0,IRONDALE,AL,80.0,2,Day,Cloudy,Yard,Yard/switching,10,27000,10152,72152,H702,33.555373000000003,-86.683971999999997
NS,152042,2023-01-19,5:20 AM,Derailment,0,IRONDALE,AL,54.0,1,Dawn,Rain,Yard,Yard/switching,10,16755,0,19837,M408,33.555373000000003,-86.683971999999997
NS,135388,2019-09-05,4:15 AM,Other (describe in narrative),0,MACON,GA,78.0,1,Dawn,Clear,Yard,Yard/switching,4,12622,1159,13781,H704,32.774023,-83.635615000000001
NS,153715,2023-07-26,6:40 AM,Rear end collision,0,IRONDALE,AL,78.0,1,Dawn,Cloudy,Yard,Yard/switching,10,11752,0,19561,H999,33.548904999999998,-86.678009000000003
CSX,000193416,2020-10-22,7:36 PM,Side collision,0,RIVERDALE,IL,73.0,3,Dusk,Clear,Yard,Yard/switching,6,536,0,36290,H306,41.649836000000001,-87.634367999999995
NS,151431,2022-11-10,11:30 PM,Other impacts,0,IRONDALE,AL,59.0,4,Dark,Rain,Yard,Single Car,0,500,0,3750,M411,33.548904999999998,-86.678009000000003
NS,154344,2023-09-27,10:00 PM,Side collision,0,MUSCLE SHOALS,AL,60.0,4,Dark,Clear,Yard,Freight Train,4,6600,1544,80094,H702,34.712550999999998,-87.616782999999998
