reportingrailroadcode,accidentnumber,date,time,accidenttype,hazmatreleasedcars,station,stateabbr,temperature,visibility_code,visibility,weathercondition,tracktype,equipmenttype,trainspeed,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,latitude,longitude,prior_temp,actual_temp,following_temp
CSX,000155196,12/14/2015,7:15 PM,Derailment,0,ROSSFORD,OH,47,3,Dusk,Cloudy,Yard,Yard/switching,4,11167,1000,12167,T110,41.607998,-83.553451,60.9,55.8,43.9
LI,81154,11/28/2023,8:30 AM,Derailment,0,RICHMOND HILL,NY,39,2,Day,Clear,Main,Yard/switching,6,0,38190,38190,T111,40.69674,-73.81929,46.8,35.5,32.5
CSX,000172810,11/12/2017,12:15 PM,Derailment,0,MINOA,NY,45,2,Day,Cloudy,Yard,Yard/switching,4,10139,4100,14239,T311,43.073129,-76.009856,23.3,32.1,35.8
CSX,000198545,6/30/2021,6:20 AM,Derailment,0,CLEVELAND,OH,80,2,Day,Clear,Yard,Yard/switching,7,34618,12091,46709,T210,41.571338,-81.55684,81.1,76.1,73.3
BNSF,RD0219108,2/7/2019,2:52 PM,Derailment,0,TULSA,OK,25,2,Day,Clear,Yard,Yard/switching,9,41359,5000,46359,T103,36.117838,-96.013404,35.3,24.9,21.8
BNSF,TC0419107,4/15/2019,11:45 PM,Derailment,0,FRIDLEY,MN,55,4,Dark,Clear,Yard,Yard/switching,4,37111,11000,48111,T207,45.049859,-93.273002,35.5,41.6,51.6
BNSF,CH1223104,12/11/2023,1:20 AM,Derailment,0,GALESBURG,IL,22,4,Dark,Clear,Yard,Yard/switching,6,32662,3000,35662,T201,40.903795,-90.385375,27.2,29.0,31.7
CCRL,0102162016,2/16/2016,2:05 AM,Derailment,0,BEDFORD,OH,30,4,Dark,Clear,Main,Freight Train,5,1500,95000,96500,T202,41.388684,-81.533534,26.9,31.5,28.5
WE,160106,12/13/2016,8:00 AM,Derailment,0,CANTON,OH,32,2,Day,Clear,Yard,Yard/switching,5,169842,11564,181406,T110,40.817967,-81.313471,33.9,26.7,18.2
LI,74159,3/1/2021,9:00 AM,Derailment,0,BROOKLYN,NY,42,2,Day,Fog,Yard,EMU,5,135669,1500,137169,T312,40.681362,-73.969294,42.6,42.5,28.7
NS,134260,6/10/2019,4:20 AM,Derailment,0,DAYTON,IN,72,1,Dawn,Rain,Yard,Freight Train,7,34143,17982,52125,T110,40.374415,-86.831992,70.3,67.9,65.4
MNCW,77571,7/16/2022,3:13 PM,Derailment,0,NEW YORK NEW YORK,NY,76,2,Day,Cloudy,Main,EMU,10,116687,30484,147171,T399,40.752655,-73.977295,77.9,75.5,77.5
MNCW,2016081524,8/15/2016,8:45 PM,Other (describe in narrative),0,RYE,NY,80,4,Dark,Clear,Main,EMU,50,35698,950,36648,T404,40.98861,-73.675055,82.9,80.5,80.0
CSX,000216020,2/6/2024,11:23 PM,Derailment,0,WALBRIDGE,OH,30,4,Dark,Clear,Yard,Freight Train,5,19119,8902,28021,T403,41.589911,-83.496929,33.6,36.2,37.8
ATK,162831,1/22/2020,12:26 AM,Other (describe in narrative),0,TRENTON,NJ,20,4,Dark,Clear,Main,Passenger Train - Pulling,90,17618,2000,19618,T404,40.255616,-74.703804,24.9,27.3,32.1
POCA,110215,11/2/2015,3:45 PM,Derailment,0,CLAREMORE,OK,70,2,Day,Clear,Yard,Yard/switching,4,13500,13900,27400,T108,36.244163,-95.738765,53.3,57.7,58.9
CSX,000176211,5/5/2018,3:20 AM,Derailment,0,BUFFALO,NY,51,4,Dark,Clear,Yard,Yard/switching,3,86654,500,87154,T111,42.901973,-78.773441,61.0,58.3,61.5
BNSF,RD0823124,8/18/2023,4:55 PM,Derailment,0,MOORE,OK,98,2,Day,Clear,Main,Freight Train,32,679884,487282,1167166,T109,35.315701,-97.483997,82.4,83.8,89.5
CIND,CIN162222O,8/11/2022,11:30 PM,Derailment,0,CLEVES,OH,65,4,Dark,Clear,Main,Freight Train,0,0,22800,97200,T314,39.169739,-84.774531,75.5,72.6,69.2
MSTR,MST813821R,6/25/2021,8:30 AM,Derailment,0,MASSENA,NY,60,2,Day,Clear,Industry,Yard/switching,5,9264,27011,36275,T311,44.947519,-74.879234,66.4,70.6,70.6
FGLK,12072022,12/7/2022,4:03 PM,Derailment,0,STARKEY,NY,48,3,Dusk,Rain,Yard,Freight Train,10,0,43482,43482,T110,42.569547,-76.944378,42.3,46.4,40.0
CSX,000196468,3/20/2021,3:40 AM,Derailment,0,EAST SYRACUSE,NY,21,4,Dark,Clear,Yard,Freight Train,12,29112,4000,33112,T207,43.067112,-76.048421,29.3,38.5,44.9
FGLK,12082021,12/8/2021,12:27 PM,Derailment,0,SENECA FALLS,NY,32,2,Day,Cloudy,Industry,Freight Train,4,0,24379,24379,T110,42.920924,-76.783997,30.0,28.0,27.7
ATK,175818,6/24/2023,5:59 PM,Other (describe in narrative),0,NEW YORK,NY,77,2,Day,Clear,Main,EMU,0,0,1075,14825,T404,40.750735,-73.994362,67.9,73.1,75.9
WE,170089,8/15/2017,7:50 PM,Derailment,0,RAYLAND,OH,75,4,Dark,Clear,Yard,Yard/switching,5,16112,21235,37347,T314,40.208862,-80.67064,68.2,74.3,74.1
BNSF,KS1219117,12/30/2019,7:02 AM,Derailment,0,TOPEKA,KS,25,1,Dawn,Cloudy,Yard,Light loco(s),4,27196,500,27696,T210,39.055263,-95.660309,38.6,34.4,34.5
KRR,831718D,10/27/2018,9:47 AM,Derailment,0,HUGO,OK,68,2,Day,Clear,Yard,Freight Train,6,150000,5000,155000,T210,34.0143,-95.530244,57.2,62.3,66.6
WE,230086,12/1/2023,3:15 PM,Derailment,0,MINGO JUNCTION,OH,46,2,Day,Rain,Yard,Yard/switching,7,0,27802,27802,T110,40.313812,-80.615075,42.9,47.5,54.3
WE,180113,11/10/2018,5:00 AM,Derailment,0,MASSILLON,OH,38,1,Dawn,Rain,Yard,Yard/switching,10,191652,47165,238817,T110,40.753125,-81.505422,37.0,28.4,32.3
NS,116136,6/19/2015,4:53 AM,Derailment,0,BINGHAMTON,NY,57,4,Dark,Clear,Yard,Freight Train,9,299,0,16708,T110,42.106515,-75.895617,64.0,65.6,61.0
NS,120677,5/28/2016,3:55 PM,Derailment,0,MANSFIELD,OH,81,2,Day,Clear,Yard,Freight Train,4,19200,400,19600,T110,40.764695,-82.510052,74.3,73.9,71.7
DMVW,DE60920,6/9/2020,8:35 AM,Derailment,0,NAPOLEON,ND,55,2,Day,Cloudy,Main,Freight Train,10,11293,5000,16293,T001,46.324521,-99.555585,69.8,61.5,60.2
NJTR,202004168,3/13/2020,6:56 PM,Other (describe in narrative),0,NEW YORK NEW YORK,NY,50,4,Dark,Cloudy,Main,Commuter Train - Pulling,0,78383,0,78383,T404,40.752052,-73.995976,46.1,55.8,48.9
ATK,156477,11/25/2018,8:22 AM,Other (describe in narrative),0,NEW YORK -QUEENS,NY,50,1,Dawn,Cloudy,Main,Passenger Train - Pulling,30,11497,0,11497,T404,41.295285,-72.928377,39.8,50.5,48.7
NS,152673,3/30/2023,4:08 PM,Derailment,0,AMSDEN,OH,50,3,Dusk,Clear,Yard,Freight Train,9,9750,12205,21955,T207,41.177814,-83.339108,39.8,37.3,52.5
GRS,20220603W1,6/3/2022,4:25 PM,Derailment,0,SCHAGHTICOKE,NY,80,2,Day,Clear,Main,Freight Train,25,25000,191000,216000,T106,42.88584,-73.63506,69.5,69.0,65.5
LI,81645,1/15/2024,6:20 AM,Derailment,0,RICHMOND HILL,NY,40,1,Dawn,Cloudy,Yard,Yard/switching,2,8732,4487,13219,T499,40.698143,-73.823809,35.0,26.7,27.9
SLWC,240330001,3/30/2024,2:30 PM,Derailment,0,DAVENPORT,OK,69,2,Day,Clear,Main,Freight Train,27,1101000,150000,1251000,T204,35.724586,-96.721464,64.2,67.2,68.2
BNSF,RD1017126,10/27/2017,11:30 AM,Derailment,0,TULSA,OK,41,2,Day,Cloudy,Yard,Freight Train,4,11250,34000,45250,T207,36.115965,-96.014059,65.7,45.1,40.2
UP,1214LV018,12/28/2014,5:45 PM,Derailment,0,ALEXANDRIA,LA,50,4,Dark,Rain,Yard,Light loco(s),0,1246,0,256992,T207,31.251786,-92.434819,61.9,48.1,46.1
NJTR,201510584,10/21/2015,1:00 AM,Other (describe in narrative),0,NEW YORK NEW YORK,NY,60,4,Dark,Clear,Main,EMU,4,34704,0,35704,T404,40.752117,-73.997657,57.9,64.7,65.9
NS,118320,11/22/2015,7:00 PM,Derailment,0,MINGO JUNCTION,OH,25,3,Dusk,Clear,Yard,Yard/switching,4,56000,5000,66625,T210,40.310309,-80.610637,44.7,32.9,29.1
CSX,000181559,2/25/2019,7:30 PM,Derailment,0,GIRARD,OH,27,4,Dark,Clear,Yard,Freight Train,10,31100,19720,50820,T001,41.138513,-80.702714,41.0,25.2,22.3
NS,116832,8/4/2015,3:45 PM,Derailment,0,BALLSTON SPA,NY,80,2,Day,Clear,Main,Freight Train,21,120000,0,498674,T109,43.02788,-73.83213,74.5,72.5,69.2
CSX,000209501,1/26/2023,9:33 PM,Derailment,0,EUCLID,OH,29,4,Dark,Snow,Yard,Freight Train,10,275552,19565,295117,T207,41.579107,-81.540536,35.7,32.4,29.8
WE,150162,12/15/2015,11:15 PM,Derailment,0,CANTON,OH,49,4,Dark,Clear,Siding,Freight Train,11,22676,0,22926,T110,40.781764,-81.420731,57.5,44.9,48.4
SKOL,211028,10/28/2021,12:25 AM,Derailment,0,OWASSO,OK,52,4,Dark,Rain,Yard,Freight Train,5,57019,9669,140546,T201,36.155794,-95.513036,60.4,53.6,55.3
NS,121855,8/28/2016,1:25 PM,Derailment,0,MIDDLETOWN,OH,90,2,Day,Clear,Yard,Freight Train,8,12246,800,13046,T110,39.513095,-84.392487,77.4,79.3,78.8
PNWR,PNW190719D,9/29/2019,12:50 AM,Derailment,0,SALEM,OR,42,4,Dark,Clear,Main,Freight Train,25,404881,1300,406181,T207,45.056716,-122.983791,49.9,47.0,48.2
UP,0218PD029,2/23/2018,1:15 AM,Derailment,0,PORTLAND,OR,30,4,Dark,Clear,Yard,Freight Train,4,13408,5862,19270,T110,45.54219,-122.684599,34.3,32.8,42.4
KCS,16010202,1/2/2016,9:50 AM,Derailment,0,SHREVEPORT,LA,45,2,Day,Cloudy,Yard,Freight Train,6,155,0,78303,T309,32.508424,-93.737061,43.6,44.6,49.0
CSX,000177567,7/13/2018,5:30 AM,Derailment,0,WALBRIDGE,OH,80,4,Dark,Cloudy,Yard,Freight Train,8,11760,150,11910,T311,41.58993,-83.49686,74.3,78.2,80.6
NS,142960,9/27/2021,7:35 AM,Derailment,0,BELLEVUE,OH,72,1,Dawn,Clear,Yard,Freight Train,5,30997,650,31647,T207,41.281536,-82.820191,62.1,70.9,64.1
UP,0616FW011,6/14/2016,6:37 AM,Derailment,0,MCALESTER,OK,80,1,Dawn,Cloudy,Main,Freight Train,5,17449,8397,25846,T314,34.930383,-95.770665,77.6,82.1,85.0
POCA,20200623,6/23/2020,8:20 AM,Derailment,0,CATOOSA,OK,95,2,Day,Clear,Yard,Yard/switching,7,10000,34000,44000,T316,36.24185,-95.740078,79.9,78.3,77.3
CSX,000188525,2/19/2020,8:44 AM,Derailment,0,CINCINNATI,OH,25,2,Day,Clear,Yard,Yard/switching,6,407771,0,625123,T207,39.125335,-84.540044,48.2,34.9,29.7
DT,09292015,9/29/2015,11:40 AM,Derailment,0,DECATUR,IL,80,2,Day,Cloudy,Main,Freight Train,5,3500,20000,23500,T202,39.890456,-88.914481,71.3,67.1,60.4
GNBC,G12202017,12/20/2017,1:47 PM,Derailment,0,SOUTHARD,OK,56,2,Day,Clear,Main,Freight Train,24,75800,3800,79600,T207,36.033416,-98.495253,51.4,46.7,45.6
BNSF,PR0216106,2/6/2016,10:00 AM,Derailment,0,AMARILLO,TX,55,2,Day,Clear,Industry,Yard/switching,10,6250,58000,64250,T108,35.216177,-101.79707,34.5,36.6,40.1
ATK,167308,6/8/2021,9:58 PM,Derailment,0,NEW YORK,NY,84,4,Dark,Clear,Yard,Yard/switching,10,100000,3802,103802,T311,40.747767,-73.933523,82.4,79.9,80.6
UP,1015WH004,10/21/2015,10:30 AM,Derailment,0,PRYOR,OK,75,2,Day,Clear,Yard,Freight Train,11,6047,8752,14799,T399,36.246816,-95.337022,66.9,68.4,67.7
CWRO,201512,2/7/2015,12:15 PM,Derailment,0,CLEVELAND,OH,35,2,Day,Clear,Industry,Yard/switching,7,5000,15000,20000,T103,41.28,-81.8,21.4,35.8,41.1
WE,190093,10/13/2019,3:30 PM,Derailment,0,AKRON,OH,65,2,Day,Clear,Siding,Freight Train,9,0,13205,26414,T110,41.065112,-81.452162,51.9,52.8,53.4
ATK,154828,8/15/2018,3:34 PM,Derailment,0,LONG ISLAND CITY,NY,0,2,Day,Clear,Yard,Freight Train,0,0,1500,53091,T110,40.751472,-73.928256,75.1,79.5,83.6
NS,143571,11/24/2021,11:00 AM,Derailment,0,MAUMEE,OH,42,2,Day,Cloudy,Industry,Light loco(s),4,137,16227,16364,T110,41.563719,-83.673721,32.1,43.2,46.4
BNSF,TX0316102,3/12/2016,8:25 PM,Derailment,0,MOORE,OK,65,4,Dark,Clear,Yard,Yard/switching,10,33900,11348,45248,T205,35.373873,-97.483214,56.0,57.3,58.2
KCS,17091103,9/11/2017,3:05 PM,Derailment,0,SLATER,MO,80,2,Day,Clear,Industry,Light loco(s),4,16005,1500,17505,T314,39.216261,-93.068664,72.1,68.0,67.5
IAIS,2019033,7/10/2019,11:02 AM,Derailment,0,ROCK ISLAND,IL,88,2,Day,Clear,Main,Freight Train,0,0,45541,52092,T401,41.517186,-90.565579,78.7,83.1,77.3
CSX,000163146,9/26/2016,5:10 AM,Derailment,0,ORLANDO,FL,86,4,Dark,Cloudy,Industry,Freight Train,8,48716,50790,102470,T110,28.450073,-81.366967,81.5,77.2,78.6
NS,130714,8/24/2018,1:05 PM,Derailment,0,BALTIMORE,MD,85,2,Day,Clear,Yard,Yard/switching,10,12634,250,12884,T314,39.296244,-76.541642,70.6,70.8,71.1
FEC,D40090618,9/6/2018,12:30 PM,Derailment,0,POMPANO,FL,90,2,Day,Clear,Industry,Yard/switching,6,2607,11615,14222,T111,26.242576,-80.139366,83.9,83.9,80.6
ALE,2102DERAIL,7/27/2021,4:40 PM,Derailment,0,MOBILE,AL,75,2,Day,Clear,Yard,Freight Train,5,0,51294,51294,T110,30.70786,-88.194,84.8,85.2,82.7
UP,0217NP036,2/24/2017,2:30 PM,Derailment,0,NORTH PLATTE,NE,25,2,Day,Cloudy,Yard,Single Car,3,100,0,127671,T106,41.146243,-100.83404,31.2,22.0,19.2
UP,0321GL016,3/16/2021,1:20 PM,Derailment,0,FREMONT,NE,41,2,Day,Cloudy,Yard,Yard/switching,5,14078,2760,16838,T102,41.426737,-96.48578,39.4,40.3,36.8
BNSF,HL0821106,8/10/2021,3:31 PM,Derailment,0,CRYSTAL CITY,MO,90,2,Day,Rain,Industry,Freight Train,4,16301,10000,26301,T110,38.133324,-90.26744,80.1,82.0,84.9
NJTR,202303107,3/19/2023,7:30 PM,Other (describe in narrative),0,ELIZABETH,NJ,39,4,Dark,Clear,Main,Commuter Train - Pushing,55,12839,0,32093,T404,40.657194,-74.222724,49.6,36.4,40.9
NS,133138,3/8/2019,7:25 PM,Derailment,0,GREENSBORO,NC,44,3,Dusk,Rain,Yard,Freight Train,6,4238,9625,13863,T111,36.059927,-79.842017,36.2,40.7,39.9
MNCW,2016081632,8/16/2016,5:17 PM,Other (describe in narrative),0,NORWALK,CT,82,2,Day,Clear,Main,EMU,0,0,750,12678,T404,41.09853,-73.41927,80.1,79.0,78.9
LSRC,D190912,9/12/2019,10:39 PM,Derailment,0,FLINT,MI,50,4,Dark,Clear,Yard,Yard/switching,8,29825,32414,62239,T316,43.088148,-83.677153,74.9,65.9,70.5
ATK,148817,8/4/2017,7:40 AM,Other (describe in narrative),0,NEW BRUNSWICK,NJ,75,2,Day,Clear,Main,EMU,0,0,1743,29957,T404,40.441078,-74.495562,74.7,77.0,72.9
CLNA,12281801,12/28/2018,2:45 PM,Derailment,0,PANTEGO,NC,67,2,Day,Rain,Main,Freight Train,8,33900,11610,45510,T101,35.601056,-76.767611,47.1,64.2,59.8
UP,0420GL016,4/20/2020,7:00 PM,Derailment,0,OMAHA,NE,68,3,Dusk,Clear,Yard,Freight Train,6,66871,0,266871,T313,41.230948,-95.914154,52.8,56.9,55.7
UP,0419HL009,4/8/2019,5:10 PM,Derailment,0,CHARITON,IA,77,2,Day,Clear,Main,Freight Train,24,279,114604,114883,T001,41.00805,-93.301011,60.7,62.2,57.9
UP,0324GP014,3/8/2024,10:30 PM,Derailment,0,KEARNEY,NE,27,4,Dark,Clear,Industry,Freight Train,6,124456,101016,225472,T111,40.704663,-99.06216,38.5,29.0,33.4
NS,136602,12/21/2019,3:25 PM,Derailment,0,IRONDALE,AL,45,2,Day,Rain,Yard,Yard/switching,4,11000,1000,12000,T314,33.548905,-86.67801,45.6,49.4,46.6
BNSF,MT0121104,1/30/2021,1:45 PM,Derailment,0,MACON,MT,25,2,Day,Clear,Industry,Freight Train,8,92552,0,92552,T001,48.109621,-105.518435,21.6,18.7,15.5
UP,0615PC011,6/28/2015,2:07 PM,Derailment,0,MELROSE,MT,85,2,Day,Clear,Main,Freight Train,24,51365,120987,172352,T102,45.538406,-112.697396,75.3,77.3,74.8
NJTR,201807374,7/20/2018,11:16 AM,Derailment,0,TRENTON,NJ,68,2,Day,Clear,Main,Commuter Train - Pulling,13,67901,0,141764,T110,40.221093,-74.751024,73.3,73.8,68.4
UP,0115LK025,1/27/2015,9:46 AM,Derailment,0,TEXARKANA,AR,50,2,Day,Cloudy,Yard,Yard/switching,3,4280,9810,14090,T201,33.422484,-94.037122,49.2,56.1,59.3
BNSF,MT0918107,9/17/2018,10:30 PM,Derailment,0,STRYKER,MT,47,4,Dark,Cloudy,Siding,Freight Train,10,35000,13500,48500,T207,48.565632,-114.955355,53.1,51.7,51.9
NJTR,202206258,6/11/2022,5:40 PM,Other (describe in narrative),0,METUCHEN,NJ,67,2,Day,Cloudy,Main,EMU,40,28169,0,38595,T404,40.541411,-74.358811,70.9,70.9,67.7
KCS,21082501,8/25/2021,6:15 PM,Derailment,0,CLEVELAND,MO,95,2,Day,Clear,Main,Freight Train,38,1407264,507994,1915258,T109,38.708316,-94.597583,83.0,82.8,84.4
NPR,DR021501,2/23/2015,2:30 PM,Derailment,0,NORMA,ND,20,2,Day,Clear,Industry,Freight Train,5,11300,10500,21800,T299,48.727228,-101.969753,-15.6,16.6,20.0
CSX,000175655,4/4/2018,7:30 PM,Derailment,0,BIRMINGHAM,AL,75,3,Dusk,Clear,Yard,Yard/switching,5,53849,10254,64103,T206,33.543607,-86.790089,72.4,54.8,52.2
NS,156180,3/28/2024,5:20 AM,Derailment,0,TIPTON,IN,28,1,Dawn,Clear,Industry,Freight Train,3,55508,0,55508,T113,40.288163,-86.004789,36.6,41.2,49.3
CSX,000207176,9/8/2022,2:23 AM,Derailment,0,ROCKY MOUNT,NC,75,4,Dark,Clear,Yard,Freight Train,9,111168,2329,113497,T207,35.917687,-77.805567,75.6,73.1,71.8
BNSF,TC0823102,8/4/2023,5:28 PM,Derailment,0,ST  PAUL,MN,80,3,Dusk,Clear,Yard,Yard/switching,4,14994,0,80856,T112,44.972251,-93.188863,82.5,78.6,76.6
CP,1000927658,1/29/2019,10:50 PM,Derailment,0,KENMARE,ND,-35,4,Dark,Clear,Main,Freight Train,13,453778,45330,499108,T210,48.646135,-102.056458,4.1,-18.8,-21.2
NS,143090,10/7/2021,2:50 PM,Derailment,0,IRONDALE,AL,80,2,Day,Clear,Yard,Freight Train,5,400,16226,16626,T313,33.548905,-86.678009,72.8,72.8,71.6
GLC,GLC111718,11/17/2018,7:30 PM,Derailment,0,OWOSSO,MI,31,4,Dark,Clear,Main,Freight Train,10,45000,4087,49087,T201,42.994685,-84.181791,32.7,32.8,31.2
PATH,PATH00280F,9/16/2023,11:00 AM,Derailment,0,JERSEY CITY,NJ,75,2,Day,Clear,Yard,Yard/switching,6,24268,121452,145720,T110,40.7336,-74.064695,63.8,67.6,67.8
UP,1219HL018,12/18/2019,11:05 PM,Derailment,0,COFFEYVILLE,KS,32,4,Dark,Clear,Yard,Freight Train,3,21240,146152,167392,T101,37.029714,-95.625066,27.0,31.4,40.0
BNSF,TC1123101,11/8/2023,11:00 AM,Derailment,0,DULUTH,MN,38,2,Day,Cloudy,Industry,Yard/switching,10,10400,70000,80400,T110,46.769372,-92.112548,35.7,39.0,36.1
AZER,AZE802421D,6/15/2021,4:59 PM,Derailment,0,BYLAS,AZ,103,2,Day,Clear,Main,Freight Train,25,10292,15771,26063,T101,32.431483,-109.525438,95.8,96.3,94.1
LSRC,D141020,10/20/2014,9:30 PM,Derailment,0,OSCODA,MI,46,4,Dark,Rain,Main,Freight Train,10,9500,8353,17853,T110,44.439694,-83.34485,41.0,47.2,43.1
CSX,000183031,5/17/2019,3:00 PM,Derailment,0,HAMLET,NC,91,2,Day,Clear,Yard,Yard/switching,9,73853,10585,84438,T314,34.925491,-79.646587,67.0,75.3,79.3
BNSF,CA0618112,6/18/2018,10:00 AM,Derailment,0,MADERA,CA,74,2,Day,Clear,Industry,Freight Train,6,25000,0,25000,T399,36.919338,-119.970324,65.7,71.2,77.1
BNSF,CH1117109,11/16/2017,7:46 AM,Derailment,0,CHICAGO,IL,50,1,Dawn,Cloudy,Yard,Freight Train,4,29585,7000,36585,T112,41.819087,-87.716816,45.7,36.0,40.8
BNSF,HL0521108,5/19/2021,1:50 PM,Derailment,0,LINCOLN,NE,64,2,Day,Cloudy,Industry,Yard/switching,6,8001,3500,11501,T201,40.83876,-96.678163,66.2,68.5,68.2
BNSF,HL0222114,2/23/2022,9:59 AM,Derailment,0,KEOKUK,IA,15,2,Day,Cloudy,Yard,Freight Train,8,116380,200000,316380,T001,40.386925,-91.399158,33.5,13.2,21.7
CRSH,127025,10/15/2017,5:30 PM,Derailment,0,NEWARK,NJ,69,3,Dusk,Clear,Yard,Freight Train,0,0,7500,91216,T110,40.714225,-74.178,66.2,68.9,59.0
NJTR,202011407,11/25/2020,1:01 AM,Derailment,0,KEARNY,NJ,47,4,Dark,Cloudy,Yard,Yard/switching,5,51568,18289,69857,T110,40.743331,-74.106141,43.8,48.9,58.0
CRL,CRL151185,6/18/2015,9:30 PM,Derailment,0,BLUE ISLAND,IL,70,4,Dark,Clear,Yard,Freight Train,0,0,27017,76031,T319,41.672614,-87.668178,63.9,72.7,61.1
BNSF,MT1020102,10/9/2020,3:39 PM,Derailment,0,HOBSON,MT,73,2,Day,Clear,Main,Freight Train,24,55000,145021,200021,T102,47.001906,-109.856804,61.4,58.8,61.8
NIRC,2019071440,6/26/2019,6:30 PM,Derailment,0,BLUE ISLAND,IL,76,3,Dusk,Clear,Main,Commuter Train - Pulling,11,34302,16093,50395,T112,41.643186,-87.6916,74.5,77.2,76.8
BNSF,PR0624109,6/28/2024,7:31 AM,Derailment,0,BRIDGEPORT,NE,73,1,Dawn,Clear,Main,Freight Train,30,45000,42855,87855,T399,41.712121,-103.152698,79.1,74.6,67.0
BNSF,SF0415104,4/5/2015,11:21 PM,Derailment,0,VENICE,IL,65,4,Dark,Cloudy,Yard,Light loco(s),4,13119,0,23086,T314,38.675728,-90.16251,47.8,54.2,58.7
NJTR,201907407,7/4/2019,11:57 PM,Other (describe in narrative),0,NEWARK,NJ,73,4,Dark,Clear,Main,Commuter Train - Pushing,30,39266,0,42427,T404,40.712426,-74.185884,81.6,80.9,78.0
UP,1223MA027,12/25/2023,11:40 PM,Derailment,0,CARLINVILLE,IL,37,4,Dark,Fog,Yard,Freight Train,8,14511,11885,26396,T202,39.305016,-89.876636,55.2,50.6,38.0
MNNR,1017002,10/10/2017,6:00 AM,Derailment,0,ST PAUL,MN,34,4,Dark,Clear,Yard,Yard/switching,5,15800,1457,17257,T310,44.971986,-93.194175,49.0,43.8,47.4
UP,0521GP022,5/22/2021,3:26 PM,Derailment,0,NORTH PLATTE,NE,78,2,Day,Cloudy,Yard,Light loco(s),6,1680,14310,15990,T314,41.147949,-100.833673,71.7,70.3,69.7
BNSF,NE0416107,4/20/2016,4:35 PM,Derailment,0,BELLWOOD,NE,56,3,Dusk,Rain,Industry,Freight Train,7,20686,4000,24686,T110,41.339298,-97.231777,51.5,50.8,57.7
CSS,CSS00054F,4/3/2024,12:54 AM,Derailment,0,BURNS HARBOR,IN,35,4,Dark,Rain,Industry,Freight Train,9,437049,0,437049,T110,41.628287,-87.145773,44.8,36.1,37.9
NS,145705,6/29/2022,8:30 AM,Derailment,0,GREENSBORO,NC,78,2,Day,Clear,Yard,Light loco(s),5,14410,250,14660,T110,36.060968,-79.833345,73.2,75.9,78.2
CRSH,126346,8/22/2017,2:50 PM,Derailment,0,WEST DEPTFORD,NJ,93,2,Day,Clear,Industry,Freight Train,8,18688,500,19188,T107,39.82101,-75.208203,77.8,82.5,78.0
BNSF,PR0721105,7/18/2021,8:34 PM,Derailment,1,FAIRMONT,NE,75,3,Dusk,Clear,Industry,Freight Train,3,380904,18000,398904,T111,40.635765,-97.604036,74.1,72.2,71.2
UP,1118PR017,11/20/2018,7:00 PM,Derailment,0,CLINTON,IA,28,3,Dusk,Clear,Yard,Yard/switching,4,19402,6600,26014,T207,41.817576,-90.218101,26.5,27.4,29.9
NS,124608,4/5/2017,12:00 PM,Derailment,0,BIRMINGHAM,AL,76,2,Day,Cloudy,Yard,Freight Train,6,1500,24380,25880,T110,33.548444,-86.809408,70.6,69.5,55.3
UP,0716NP010,7/31/2016,7:10 AM,Derailment,0,NORTH PLATTE,NE,80,2,Day,Clear,Yard,Freight Train,9,6409,7182,13591,T314,41.153114,-100.852429,72.6,76.7,78.9
NS,135813,10/12/2019,11:30 AM,Derailment,0,JONES,AL,70,2,Day,Cloudy,Industry,Cut of cars,0,52000,0,86100,T314,32.467982,-86.895173,74.1,67.4,64.1
NJTR,202011408,11/20/2020,5:48 PM,Derailment,0,MORRISTOWN,NJ,47,2,Day,Cloudy,Main,Commuter Train - Pulling,25,12454,2765,15219,T311,40.79872,-74.475192,36.0,49.9,52.7
UP,0319GP002,3/3/2019,11:18 PM,Derailment,0,OSHKOSH,NE,-15,4,Dark,Clear,Main,Freight Train,40,1729168,225700,1954868,T207,41.440028,-102.445295,13.0,-2.7,-0.9
CRSH,132307,1/4/2019,2:38 AM,Derailment,0,RIVER ROUGE,MI,32,4,Dark,Clear,Main,Freight Train,5,95347,16000,111347,T110,42.280559,-83.136553,32.8,37.0,38.7
BNSF,TC0515114,5/27/2015,3:52 PM,Derailment,0,FRIDLEY,MN,75,2,Day,Clear,Yard,Freight Train,3,5333,8000,13333,T111,45.051113,-93.271424,57.3,68.4,73.3
BNSF,CH0322111,3/17/2022,10:30 AM,Derailment,0,JOLIET,IL,66,2,Day,Clear,Yard,Yard/switching,8,45792,2000,170461,T202,41.544862,-88.080349,52.1,54.8,44.6
NS,116466,7/10/2015,3:10 PM,Derailment,0,GRANITE CITY,IL,81,2,Day,Cloudy,Yard,Freight Train,1,6315,7443,13758,T205,38.722764,-90.142584,69.5,72.3,81.1
UP,0221GP036,2/23/2021,7:30 AM,Derailment,0,PLYMOUTH,NE,31,1,Dawn,Clear,Industry,Freight Train,2,127994,58878,186872,T111,40.29191,-96.995853,35.9,41.7,34.9
AGR,AGR620620,6/24/2020,6:30 AM,Derailment,0,ALICEVILLE,AL,74,4,Dark,Cloudy,Main,Freight Train,36,5208500,2704863,7913363,T202,33.153214,-88.229442,76.4,73.3,75.5
